date,income,expense,balance,description
2023-01-02,0.0,117.3,6930.14,Wire Transfer
2023-01-04,4649.71,0.0,11579.85,Salary
2023-01-05,0.0,38.55,11541.3,Bill Payment
2023-01-07,0.0,40.26,11501.04,ATM Withdrawal
2023-01-16,0.0,90.14,11410.9,Bill Payment
2023-01-17,0.0,111.25,11299.65,Wire Transfer
2023-01-24,3.54,0.0,11303.19,Interest Payment
2023-01-24,0.0,62.21,11240.98,ATM Withdrawal
2023-01-25,0.0,119.23,11121.75,Loan Payment
2023-01-26,0.0,75.3,11046.45,Bill Payment
2023-01-28,0.0,147.59,10898.86,ATM Withdrawal
2023-01-28,0.0,3046.14,15635.75,Credit Card Payment
2023-01-29,0.0,129.91,10768.95,Bill Payment
2023-01-30,0.0,100.82,10668.13,Bill Payment
2023-02-04,4718.75,0.0,15386.88,Salary
2023-02-05,0.0,75.69,15311.19,Bill Payment
2023-02-12,0.0,101.86,15209.33,Bill Payment
2023-02-17,0.0,104.72,15104.61,ATM Withdrawal
2023-02-19,0.0,47.28,15057.33,ATM Withdrawal
2023-02-24,9.16,0.0,15066.49,Interest Payment
2023-02-25,0.0,107.52,14958.97,Bill Payment
2023-02-28,0.0,68.75,14890.22,ATM Withdrawal
2023-02-28,0.0,2616.87,13018.88,Credit Card Payment
2023-03-01,0.0,119.63,14770.59,Bill Payment
2023-03-02,0.0,129.81,14640.78,Bill Payment
2023-03-03,0.0,39.34,14601.44,Bill Payment
2023-03-04,4719.13,0.0,19320.57,Salary
2023-03-08,0.0,44.67,19275.9,ATM Withdrawal
2023-03-11,0.0,26.23,19249.67,ATM Withdrawal
2023-03-12,0.0,126.37,19123.3,Wire Transfer
2023-03-14,0.0,135.88,18987.42,ATM Withdrawal
2023-03-15,0.0,124.65,18862.77,Wire Transfer
2023-03-24,6.94,0.0,18869.71,Interest Payment
2023-03-25,0.0,42.54,18827.17,ATM Withdrawal
2023-03-28,0.0,2154.31,10864.57,Credit Card Payment
2023-03-31,0.0,145.28,18681.89,ATM Withdrawal
2023-04-28,0.0,59.45,10805.12,Credit Card Payment
