date,income,expense,balance,description
2023-01-04,0.0,97.28,6537.63,Bill Payment
2023-01-05,4108.03,0.0,10645.66,Salary
2023-01-05,0.0,78.41,10567.25,ATM Withdrawal
2023-01-08,0.0,118.73,10448.52,Bill Payment
2023-01-11,0.0,76.8,10371.72,ATM Withdrawal
2023-01-13,0.0,73.53,10298.19,ATM Withdrawal
2023-01-14,0.0,58.2,10239.99,ATM Withdrawal
2023-01-16,0.0,45.89,10194.1,Bill Payment
2023-01-19,0.0,105.5,10088.6,ATM Withdrawal
2023-01-20,2.01,0.0,10090.61,Interest Payment
2023-01-23,0.0,63.24,10027.37,Bill Payment
2023-01-26,0.0,141.56,9885.81,ATM Withdrawal
2023-01-28,0.0,1752.74,14750.82,Credit Card Payment
2023-02-04,0.0,86.62,9799.19,Bill Payment
2023-02-05,4237.99,0.0,14037.18,Salary
2023-02-07,0.0,95.91,13941.27,ATM Withdrawal
2023-02-08,0.0,26.29,13914.98,Bill Payment
2023-02-09,0.0,24.97,13890.01,Bill Payment
2023-02-11,0.0,147.52,13742.49,Bill Payment
2023-02-19,0.0,86.29,13656.2,ATM Withdrawal
2023-02-20,4.44,0.0,13660.64,Interest Payment
2023-02-23,0.0,31.62,13629.02,Bill Payment
2023-02-24,0.0,139.39,13489.63,ATM Withdrawal
2023-02-27,0.0,140.23,13349.4,Wire Transfer
2023-02-28,0.0,138.82,13210.58,Wire Transfer
2023-02-28,0.0,3016.22,11734.6,Credit Card Payment
2023-03-01,0.0,129.2,13081.38,Bill Payment
2023-03-03,0.0,35.35,13046.03,Wire Transfer
2023-03-05,4120.35,0.0,17166.38,Salary
2023-03-06,0.0,135.9,17030.48,Bill Payment
2023-03-10,0.0,82.53,16947.95,Bill Payment
2023-03-11,0.0,111.37,16836.58,Bill Payment
2023-03-14,0.0,25.37,16811.21,Bill Payment
2023-03-16,0.0,115.47,16695.74,Wire Transfer
2023-03-17,0.0,37.57,16658.17,ATM Withdrawal
2023-03-20,7.23,0.0,16665.4,Interest Payment
2023-03-20,0.0,27.14,16638.26,ATM Withdrawal
2023-03-23,0.0,62.55,16575.71,Bill Payment
2023-03-28,0.0,3499.79,8234.81,Credit Card Payment
2023-03-30,0.0,72.15,16503.56,ATM Withdrawal
2023-04-28,0.0,345.16,7889.65,Credit Card Payment
2023-05-28,0.0,92.48,7797.17,Credit Card Payment
