date,income,expense,balance,description
2023-01-02,0.0,105.57,4529.5,ATM Withdrawal
2023-01-04,0.0,85.88,4443.62,Bill Payment
2023-01-05,5936.41,0.0,10380.03,Salary
2023-01-05,0.0,100.68,10279.35,Wire Transfer
2023-01-09,0.0,102.5,10176.85,Bill Payment
2023-01-11,0.0,81.97,10094.88,Bill Payment
2023-01-13,0.0,36.21,10058.67,Wire Transfer
2023-01-14,0.0,62.74,9995.93,ATM Withdrawal
2023-01-16,0.0,91.13,9904.8,ATM Withdrawal
2023-01-18,0.0,138.32,9766.48,ATM Withdrawal
2023-01-19,0.0,32.53,9733.95,ATM Withdrawal
2023-01-20,4.21,0.0,9738.16,Interest Payment
2023-01-22,0.0,54.73,9683.43,Bill Payment
2023-01-23,0.0,20.75,9662.68,ATM Withdrawal
2023-01-24,0.0,95.77,9566.91,ATM Withdrawal
2023-01-27,0.0,132.96,9433.95,ATM Withdrawal
2023-01-28,0.0,3403.27,16860.74,Credit Card Payment
2023-02-02,0.0,30.87,9403.08,Bill Payment
2023-02-03,0.0,149.31,9253.77,Wire Transfer
2023-02-04,0.0,121.68,9132.09,ATM Withdrawal
2023-02-05,5974.65,0.0,15106.74,Salary
2023-02-05,0.0,128.05,14978.69,ATM Withdrawal
2023-02-11,0.0,74.71,14903.98,Bill Payment
2023-02-16,0.0,122.85,14781.13,Bill Payment
2023-02-20,3.25,0.0,14784.38,Interest Payment
2023-02-25,0.0,62.39,14721.99,Bill Payment
2023-02-28,0.0,2331.09,14529.65,Credit Card Payment
2023-03-01,0.0,44.46,14677.53,Bill Payment
2023-03-03,0.0,103.72,14573.81,Wire Transfer
2023-03-05,5898.81,0.0,20472.62,Salary
2023-03-20,8.55,0.0,20481.17,Interest Payment
2023-03-20,0.0,135.72,20345.45,Bill Payment
2023-03-22,0.0,36.45,20309.0,ATM Withdrawal
2023-03-28,0.0,1794.3,12735.35,Credit Card Payment
2023-03-30,0.0,44.99,20264.01,ATM Withdrawal
2023-04-28,0.0,243.41,12491.94,Credit Card Payment
2023-05-28,0.0,28.38,12463.56,Credit Card Payment
