date,income,expense,balance,description
2023-01-02,4158.84,0.0,5921.03,Salary
2023-01-04,0.0,78.35,5842.68,ATM Withdrawal
2023-01-05,0.0,70.9,5771.78,ATM Withdrawal
2023-01-17,0.0,135.34,5636.44,Wire Transfer
2023-01-24,0.0,131.13,5505.31,Bill Payment
2023-01-27,2.62,0.0,5507.93,Interest Payment
2023-01-28,0.0,1006.77,11743.18,Credit Card Payment
2023-01-31,0.0,105.55,5402.38,Bill Payment
2023-02-02,4348.54,0.0,9750.92,Salary
2023-02-04,0.0,118.55,9632.37,Loan Payment
2023-02-11,0.0,50.2,9582.17,ATM Withdrawal
2023-02-13,0.0,114.03,9468.14,Bill Payment
2023-02-14,0.0,31.24,9436.9,Bill Payment
2023-02-19,0.0,98.94,9337.96,ATM Withdrawal
2023-02-20,0.0,39.98,9297.98,Bill Payment
2023-02-26,0.0,84.59,9213.39,ATM Withdrawal
2023-02-27,8.28,0.0,9221.67,Interest Payment
2023-02-28,0.0,2365.8,9377.38,Credit Card Payment
2023-03-02,4237.78,0.0,13459.45,Salary
2023-03-03,0.0,87.8,13371.65,ATM Withdrawal
2023-03-06,0.0,118.8,13252.85,Bill Payment
2023-03-11,0.0,122.05,13130.8,Bill Payment
2023-03-18,0.0,120.35,13010.45,Wire Transfer
2023-03-21,0.0,137.06,12873.39,Bill Payment
2023-03-25,0.0,95.6,12777.79,Bill Payment
2023-03-27,3.82,0.0,12781.61,Interest Payment
2023-03-27,0.0,31.66,12749.95,Bill Payment
2023-03-28,0.0,1223.76,8153.62,Credit Card Payment
2023-04-28,0.0,53.71,8099.91,Credit Card Payment
