date,income,expense,balance,description
2023-01-01,7039.08,0.0,9879.05,Salary
2023-01-02,0.0,102.71,9776.34,Wire Transfer
2023-01-03,0.0,69.09,9707.25,Bill Payment
2023-01-07,0.0,77.85,9629.4,ATM Withdrawal
2023-01-08,0.0,38.78,9590.62,Bill Payment
2023-01-11,0.0,87.41,9503.21,Bill Payment
2023-01-13,0.0,67.9,9435.31,ATM Withdrawal
2023-01-20,7.74,0.0,9443.05,Interest Payment
2023-01-22,0.0,25.55,9417.5,Bill Payment
2023-01-25,0.0,39.3,9378.2,Bill Payment
2023-01-27,0.0,30.96,9347.24,Loan Payment
2023-01-28,0.0,146.8,9200.44,Loan Payment
2023-01-28,0.0,824.05,21193.02,Credit Card Payment
2023-01-31,0.0,90.6,9109.84,Bill Payment
2023-02-01,6947.18,0.0,16057.02,Salary
2023-02-02,0.0,28.48,16028.54,Wire Transfer
2023-02-03,0.0,114.81,15913.73,ATM Withdrawal
2023-02-09,0.0,27.26,15886.47,ATM Withdrawal
2023-02-17,0.0,92.98,15793.49,Bill Payment
2023-02-19,0.0,51.36,15742.13,ATM Withdrawal
2023-02-20,3.64,0.0,15745.77,Interest Payment
2023-02-20,0.0,123.62,15622.15,ATM Withdrawal
2023-02-22,0.0,41.53,15580.62,Bill Payment
2023-02-25,0.0,59.82,15520.8,ATM Withdrawal
2023-02-26,0.0,28.35,15492.45,ATM Withdrawal
2023-02-28,0.0,2464.79,18728.23,Credit Card Payment
2023-03-01,7114.65,0.0,22607.1,Salary
2023-03-03,0.0,59.73,22547.37,ATM Withdrawal
2023-03-12,0.0,147.74,22399.63,Bill Payment
2023-03-13,0.0,92.21,22307.42,Bill Payment
2023-03-14,0.0,32.1,22275.32,Bill Payment
2023-03-16,0.0,149.22,22126.1,Bill Payment
2023-03-19,0.0,66.23,22059.87,ATM Withdrawal
2023-03-20,2.33,0.0,22062.2,Interest Payment
2023-03-28,0.0,3582.92,15145.31,Credit Card Payment
2023-03-30,0.0,45.13,22017.07,Bill Payment
2023-04-28,0.0,235.83,14909.48,Credit Card Payment
2023-05-28,0.0,212.81,14696.67,Credit Card Payment
