date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Apple,335.67,335.67,Electronics
2023-01-08,Walmart,126.11,126.11,Groceries
2023-01-10,Walgreens,74.71,74.71,Health
2023-01-11,"Pruitt, Johnson and Moss",360.87,360.87,Electronics
2023-01-13,Smith-Sutton,483.17,483.17,Travel
2023-01-15,Miller-West,288.4,96.13,Travel
2023-01-16,Amazon,192.56,192.56,Electronics
2023-01-18,IKEA,101.26,101.26,Home
2023-01-22,Amazon,137.69,45.9,Electronics
2023-01-23,Zara,177.8,177.8,Clothing
2023-01-24,Apple,239.84,239.84,Electronics
2023-01-26,CVS,96.76,96.76,Health
2023-01-28,Starbucks,53.03,53.03,Dining
2023-01-29,Adidas,175.58,58.53,Clothing
2023-02-02,"Moon, Hopkins and Khan",54.24,54.24,Dining
2023-02-05,Nike,62.04,62.04,Clothing
2023-02-07,Zara,156.79,156.79,Clothing
2023-02-12,"Lopez, Mejia and Armstrong",41.69,41.69,Groceries
2023-02-14,Evans-Morris,42.14,42.14,Entertainment
2023-02-15,Uber,123.58,123.58,Travel
2023-02-16,Starbucks,23.06,23.06,Dining
2023-02-20,"Chavez, Horton and Duncan",153.02,153.02,Travel
2023-02-21,IKEA,334.57,334.57,Home
2023-02-22,White and Sons,58.52,58.52,Entertainment
2023-02-26,Starbucks,45.3,45.3,Dining
2023-02-28,Nike,164.6,82.3,Clothing
2023-03-02,Wu LLC,51.53,51.53,Entertainment
2023-03-09,McDonald's,17.5,17.5,Dining
2023-03-10,"Roberts, Bradley and Villa",118.03,118.03,Groceries
2023-03-11,IKEA,392.97,392.97,Home
2023-03-14,Esparza Group,10.18,10.18,Dining
2023-03-15,CVS,12.47,12.47,Health
2023-03-17,IKEA,311.54,155.77,Home
2023-03-20,IKEA,206.71,206.71,Home
2023-03-22,McDonald's,13.92,13.92,Dining
2023-03-24,"Carlson, Martin and Gray",62.26,62.26,Clothing
2023-03-26,Uber,372.57,372.57,Travel
2023-03-27,H&M,164.58,164.58,Clothing
2023-03-29,H&M,92.15,92.15,Clothing
2023-03-31,Adidas,80.29,80.29,Clothing
