date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Target,107.2,107.2,Groceries
2023-01-02,Target,109.31,36.44,Groceries
2023-01-04,Esparza Inc,42.9,42.9,Health
2023-01-10,Uber,346.54,346.54,Travel
2023-01-13,Davis-Norris,192.38,192.38,Clothing
2023-01-21,Amazon,963.04,963.04,Electronics
2023-01-29,Nike,135.55,135.55,Clothing
2023-01-31,Apple,666.37,666.37,Electronics
2023-02-01,McDonald's,36.32,36.32,Dining
2023-02-04,Delta Airlines,214.23,71.41,Travel
2023-02-07,Zara,34.38,34.38,Clothing
2023-02-08,Apple,835.11,835.11,Electronics
2023-02-12,Starbucks,58.22,58.22,Dining
2023-02-13,Moore and Sons,332.14,332.14,Home
2023-02-14,"Hess, Andersen and Bryant",209.05,209.05,Home
2023-02-15,Uber,313.64,313.64,Travel
2023-02-19,Walgreens,71.15,23.72,Health
2023-02-20,Day Ltd,495.42,495.42,Travel
2023-02-22,Amazon,179.13,179.13,Electronics
2023-02-24,Walsh Inc,54.75,54.75,Entertainment
2023-02-25,Avila and Sons,111.18,37.06,Travel
2023-02-27,Starbucks,15.56,15.56,Dining
2023-03-01,Cooper Ltd,78.92,78.92,Entertainment
2023-03-02,"Holland, Mueller and Wilson",40.85,40.85,Dining
2023-03-05,CVS,98.49,98.49,Health
2023-03-06,Uber,90.16,90.16,Travel
2023-03-07,Zara,82.36,41.18,Clothing
2023-03-09,Walmart,48.96,48.96,Groceries
2023-03-11,CVS,79.63,79.63,Health
2023-03-12,IKEA,101.18,101.18,Home
2023-03-13,"Day, Kramer and Costa",15.01,15.01,Dining
2023-03-14,McDonald's,58.24,58.24,Dining
2023-03-16,Tapia Ltd,64.53,64.53,Health
2023-03-18,Starbucks,22.0,22.0,Dining
2023-03-23,Martinez-Riley,281.51,281.51,Home
2023-03-25,Alexander LLC,50.55,50.55,Dining
2023-03-29,Walgreens,89.67,89.67,Health
