date,business_name,amount_of_deal,amount_paid,category
2023-01-08,Nike,66.34,66.34,Clothing
2023-01-14,"Petersen, Chapman and Vazquez",59.15,59.15,Travel
2023-01-15,CVS,33.0,33.0,Health
2023-01-18,Brown Ltd,93.46,93.46,Groceries
2023-01-20,Turner and Sons,56.34,56.34,Entertainment
2023-01-25,Target,80.42,80.42,Groceries
2023-01-26,Williams and Sons,394.79,394.79,Electronics
2023-01-29,Diaz-Kemp,57.88,57.88,Entertainment
2023-02-02,Walgreens,47.16,47.16,Health
2023-02-04,Uber,368.59,368.59,Travel
2023-02-05,Delta Airlines,454.07,454.07,Travel
2023-02-08,West LLC,48.34,48.34,Groceries
2023-02-12,CVS,10.95,10.95,Health
2023-02-14,McDonald's,39.77,39.77,Dining
2023-02-15,"Smith, Murray and Zuniga",19.17,19.17,Dining
2023-02-16,Uber,156.44,156.44,Travel
2023-02-18,H&M,67.9,67.9,Clothing
2023-02-21,"Martin, Brooks and Hawkins",66.63,22.21,Groceries
2023-02-24,McDonald's,28.2,28.2,Dining
2023-03-01,"Elliott, Herrera and Brown",62.27,62.27,Entertainment
2023-03-07,Vaughn and Sons,488.28,488.28,Travel
2023-03-08,Walmart,47.58,23.79,Groceries
2023-03-09,Walmart,52.46,52.46,Groceries
2023-03-10,Nike,44.21,22.11,Clothing
2023-03-11,IKEA,53.36,53.36,Home
2023-03-14,Starbucks,21.01,21.01,Dining
2023-03-17,Walgreens,23.31,23.31,Health
2023-03-21,Wilkerson LLC,37.03,37.03,Health
2023-03-26,Khan Ltd,75.34,37.67,Entertainment
2023-03-28,"Rice, Myers and White",77.52,77.52,Entertainment
2023-03-29,Adidas,31.79,10.6,Clothing
2023-03-31,Target,47.58,47.58,Groceries
