date,income,expense,balance,description
2023-01-02,0.0,89.98,8937.12,Bill Payment
2023-01-03,0.0,135.63,8801.49,Wire Transfer
2023-01-04,0.0,52.61,8748.88,ATM Withdrawal
2023-01-05,5058.96,0.0,13807.84,Salary
2023-01-05,0.0,126.9,13680.94,Bill Payment
2023-01-09,0.0,29.26,13651.68,Bill Payment
2023-01-17,0.0,44.96,13606.72,Bill Payment
2023-01-20,0.0,128.64,13478.08,Wire Transfer
2023-01-21,0.0,63.72,13414.36,ATM Withdrawal
2023-01-22,0.0,80.56,13333.8,Bill Payment
2023-01-23,8.5,0.0,13342.3,Interest Payment
2023-01-25,0.0,114.16,13228.14,ATM Withdrawal
2023-01-26,0.0,122.29,13105.85,ATM Withdrawal
2023-01-28,0.0,2369.48,19640.81,Credit Card Payment
2023-02-05,4997.13,0.0,18102.98,Salary
2023-02-07,0.0,144.11,17958.87,ATM Withdrawal
2023-02-08,0.0,86.92,17871.95,ATM Withdrawal
2023-02-11,0.0,66.84,17805.11,Bill Payment
2023-02-14,0.0,32.12,17772.99,Wire Transfer
2023-02-23,6.37,0.0,17779.36,Interest Payment
2023-02-23,0.0,127.61,17651.75,Wire Transfer
2023-02-27,0.0,108.96,17542.79,Bill Payment
2023-02-28,0.0,2229.19,17411.62,Credit Card Payment
2023-03-05,5064.51,0.0,22607.3,Salary
2023-03-05,0.0,73.86,22533.44,Bill Payment
2023-03-07,0.0,70.54,22462.9,ATM Withdrawal
2023-03-09,0.0,61.86,22401.04,Bill Payment
2023-03-10,0.0,133.73,22267.31,ATM Withdrawal
2023-03-12,0.0,24.49,22242.82,ATM Withdrawal
2023-03-19,0.0,83.08,22159.74,Wire Transfer
2023-03-23,2.34,0.0,22162.08,Interest Payment
2023-03-28,0.0,44.92,22117.16,ATM Withdrawal
2023-03-28,0.0,1827.06,15584.56,Credit Card Payment
2023-03-30,0.0,106.87,22010.29,Wire Transfer
2023-04-28,0.0,40.57,15543.99,Credit Card Payment
