date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Zara,44.28,44.28,Clothing
2023-01-03,Golden-Bryant,263.37,263.37,Home
2023-01-04,CVS,15.03,5.01,Health
2023-01-06,Target,88.17,88.17,Groceries
2023-01-08,Simon Group,46.09,15.36,Health
2023-01-11,Adidas,170.39,170.39,Clothing
2023-01-14,CVS,16.92,16.92,Health
2023-01-18,McDonald's,16.8,8.4,Dining
2023-01-19,Amazon,319.58,319.58,Electronics
2023-01-20,Rodriguez-Owen,37.28,37.28,Dining
2023-01-21,"Park, Porter and Wilson",64.13,64.13,Home
2023-01-27,Nike,110.55,110.55,Clothing
2023-01-28,Zara,63.47,63.47,Clothing
2023-01-29,Campbell LLC,221.54,221.54,Electronics
2023-02-04,Delta Airlines,334.61,334.61,Travel
2023-02-05,Sanford-Snow,145.77,72.89,Home
2023-02-10,Target,61.88,61.88,Groceries
2023-02-11,Wood-Bonilla,46.44,46.44,Dining
2023-02-12,Zara,85.56,85.56,Clothing
2023-02-18,Adidas,130.41,130.41,Clothing
2023-02-24,Apple,609.76,609.76,Electronics
2023-03-01,Delta Airlines,163.78,163.78,Travel
2023-03-04,"Young, Brown and Hayes",39.34,39.34,Dining
2023-03-08,Amazon,984.21,984.21,Electronics
2023-03-11,Uber,451.4,451.4,Travel
2023-03-13,Amazon,453.67,151.22,Electronics
2023-03-17,IKEA,292.69,292.69,Home
2023-03-19,Target,121.93,121.93,Groceries
2023-03-20,Delta Airlines,272.16,272.16,Travel
2023-03-23,H&M,187.74,187.74,Clothing
2023-03-24,Starbucks,52.05,52.05,Dining
2023-03-25,Target,135.02,135.02,Groceries
2023-03-28,Nolan PLC,96.07,96.07,Groceries
2023-03-29,Bradford-Forbes,22.72,22.72,Dining
