date,business_name,amount_of_deal,amount_paid,category
2023-01-04,Richardson LLC,82.81,27.6,Health
2023-01-06,"Stewart, Velasquez and Gonzalez",74.06,74.06,Home
2023-01-10,IKEA,98.73,98.73,Home
2023-01-12,Uber,469.46,469.46,Travel
2023-01-15,IKEA,344.81,344.81,Home
2023-01-22,Zara,74.46,74.46,Clothing
2023-01-30,Garcia Ltd,396.18,396.18,Home
2023-01-31,Apple,120.34,40.11,Electronics
2023-02-02,Nike,164.97,82.48,Clothing
2023-02-03,Uber,166.11,166.11,Travel
2023-02-05,Walmart,91.92,30.64,Groceries
2023-02-08,CVS,22.86,7.62,Health
2023-02-09,"Martin, Rogers and Manning",44.26,22.13,Dining
2023-02-10,Apple,248.46,248.46,Electronics
2023-02-15,Zara,157.35,157.35,Clothing
2023-02-16,Anderson-Johnson,24.0,24.0,Health
2023-02-18,Anderson Group,42.53,42.53,Health
2023-02-19,Walmart,87.38,29.13,Groceries
2023-02-20,Target,42.89,14.3,Groceries
2023-02-22,Zara,190.42,190.42,Clothing
2023-02-23,Amazon,799.07,799.07,Electronics
2023-03-02,Wood-Johnson,94.47,94.47,Health
2023-03-03,Target,68.23,68.23,Groceries
2023-03-04,Walgreens,31.17,31.17,Health
2023-03-05,H&M,138.51,138.51,Clothing
2023-03-06,"Macias, Brown and Jacobson",205.13,205.13,Home
2023-03-08,Apple,101.04,101.04,Electronics
2023-03-09,H&M,83.87,83.87,Clothing
2023-03-10,IKEA,34.03,34.03,Home
2023-03-11,Zara,84.42,84.42,Clothing
2023-03-15,H&M,167.12,167.12,Clothing
2023-03-16,Amazon,841.83,280.61,Electronics
2023-03-18,H&M,166.88,166.88,Clothing
2023-03-21,"Davies, Lopez and Hodges",116.12,116.12,Home
2023-03-23,Zara,56.07,56.07,Clothing
2023-03-24,Stevenson-Hayden,479.97,239.99,Electronics
2023-03-26,IKEA,72.72,72.72,Home
2023-03-29,Cuevas PLC,258.93,258.93,Home
