date,income,expense,balance,description
2023-01-01,6788.02,0.0,13373.37,Salary
2023-01-03,0.0,31.91,13341.46,Bill Payment
2023-01-05,0.0,116.27,13225.19,ATM Withdrawal
2023-01-07,0.0,77.25,13147.94,ATM Withdrawal
2023-01-13,0.0,70.62,13077.32,Bill Payment
2023-01-16,0.0,50.44,13026.88,Bill Payment
2023-01-19,0.0,143.99,12882.89,ATM Withdrawal
2023-01-20,4.15,0.0,12887.04,Interest Payment
2023-01-28,0.0,55.41,12831.63,ATM Withdrawal
2023-01-28,0.0,3269.77,22292.69,Credit Card Payment
2023-01-30,0.0,132.8,12698.83,Bill Payment
2023-02-01,6973.41,0.0,19672.24,Salary
2023-02-07,0.0,90.1,19582.14,Bill Payment
2023-02-08,0.0,34.15,19547.99,Bill Payment
2023-02-11,0.0,102.29,19445.7,ATM Withdrawal
2023-02-20,3.85,0.0,19449.55,Interest Payment
2023-02-20,0.0,32.83,19416.72,Bill Payment
2023-02-28,0.0,556.8,21735.89,Credit Card Payment
2023-03-01,6683.26,0.0,26099.98,Salary
2023-03-02,0.0,101.02,25998.96,Bill Payment
2023-03-05,0.0,55.86,25943.1,ATM Withdrawal
2023-03-10,0.0,88.4,25854.7,Bill Payment
2023-03-16,0.0,57.64,25797.06,ATM Withdrawal
2023-03-19,0.0,85.22,25711.84,Bill Payment
2023-03-20,9.31,0.0,25721.15,Interest Payment
2023-03-28,0.0,2091.51,19644.38,Credit Card Payment
2023-03-29,0.0,76.11,25645.04,Wire Transfer
2023-03-31,0.0,82.58,25562.46,Bill Payment
2023-04-28,0.0,11.43,19632.95,Credit Card Payment
