date,income,expense,balance,description
2023-01-01,0.0,40.52,5756.66,ATM Withdrawal
2023-01-03,0.0,52.25,5704.41,ATM Withdrawal
2023-01-04,4927.15,0.0,10631.56,Salary
2023-01-04,0.0,61.98,10569.58,ATM Withdrawal
2023-01-06,0.0,78.76,10490.82,Loan Payment
2023-01-08,0.0,73.06,10417.76,Loan Payment
2023-01-11,0.0,85.9,10331.86,Loan Payment
2023-01-22,0.0,47.74,10284.12,ATM Withdrawal
2023-01-24,0.0,122.92,10161.2,Bill Payment
2023-01-28,5.96,0.0,10167.16,Interest Payment
2023-01-28,0.0,62.29,10104.87,Bill Payment
2023-01-28,0.0,1700.77,17246.16,Credit Card Payment
2023-01-29,0.0,51.2,10053.67,Bill Payment
2023-02-04,4906.45,0.0,14960.12,Salary
2023-02-07,0.0,97.78,14862.34,Bill Payment
2023-02-08,0.0,96.66,14765.68,ATM Withdrawal
2023-02-10,0.0,40.92,14724.76,Wire Transfer
2023-02-11,0.0,120.71,14604.05,ATM Withdrawal
2023-02-20,0.0,21.81,14582.24,Bill Payment
2023-02-26,0.0,110.21,14472.03,ATM Withdrawal
2023-02-28,6.18,0.0,14478.21,Interest Payment
2023-02-28,0.0,1702.16,15544.0,Credit Card Payment
2023-03-04,5083.16,0.0,19561.37,Salary
2023-03-04,0.0,140.72,19420.65,ATM Withdrawal
2023-03-06,0.0,88.75,19331.9,Bill Payment
2023-03-13,0.0,139.59,19192.31,ATM Withdrawal
2023-03-14,0.0,132.01,19060.3,Bill Payment
2023-03-15,0.0,51.26,19009.04,ATM Withdrawal
2023-03-24,0.0,65.95,18943.09,Bill Payment
2023-03-28,3.84,0.0,18946.93,Interest Payment
2023-03-28,0.0,2523.92,13020.08,Credit Card Payment
2023-04-28,0.0,620.24,12399.84,Credit Card Payment
2023-05-28,0.0,456.09,11943.75,Credit Card Payment
