date,income,expense,balance,description
2023-01-02,0.0,121.98,3809.52,ATM Withdrawal
2023-01-05,3802.19,0.0,7611.71,Salary
2023-01-07,0.0,90.9,7520.81,ATM Withdrawal
2023-01-09,0.0,136.25,7384.56,Bill Payment
2023-01-13,0.0,90.43,7294.13,Bill Payment
2023-01-20,5.3,0.0,7299.43,Interest Payment
2023-01-28,0.0,824.3,12812.42,Credit Card Payment
2023-01-31,0.0,44.22,7255.21,Bill Payment
2023-02-02,0.0,125.32,7129.89,ATM Withdrawal
2023-02-05,3651.39,0.0,10781.28,Salary
2023-02-05,0.0,139.57,10641.71,Bill Payment
2023-02-06,0.0,136.77,10504.94,Wire Transfer
2023-02-08,0.0,115.82,10389.12,Bill Payment
2023-02-09,0.0,27.3,10361.82,Bill Payment
2023-02-20,9.87,0.0,10371.69,Interest Payment
2023-02-28,0.0,38.37,10333.32,Wire Transfer
2023-02-28,0.0,2191.62,10620.8,Credit Card Payment
2023-03-05,3703.16,0.0,14036.48,Salary
2023-03-07,0.0,57.05,13979.43,ATM Withdrawal
2023-03-08,0.0,100.27,13879.16,ATM Withdrawal
2023-03-13,0.0,32.85,13846.31,Bill Payment
2023-03-20,7.45,0.0,13853.76,Interest Payment
2023-03-22,0.0,84.46,13769.3,Bill Payment
2023-03-26,0.0,85.74,13683.56,Bill Payment
2023-03-28,0.0,1616.37,9004.43,Credit Card Payment
2023-03-30,0.0,46.84,13636.72,ATM Withdrawal
2023-04-28,0.0,296.05,8708.38,Credit Card Payment
