date,income,expense,balance,description
2023-01-02,0.0,76.41,9658.59,Bill Payment
2023-01-05,5288.4,0.0,14946.99,Salary
2023-01-06,0.0,101.08,14845.91,Wire Transfer
2023-01-10,0.0,103.18,14742.73,Wire Transfer
2023-01-17,0.0,81.02,14661.71,ATM Withdrawal
2023-01-20,0.0,114.11,14547.6,Loan Payment
2023-01-21,0.0,117.98,14429.62,ATM Withdrawal
2023-01-23,2.76,0.0,14432.38,Interest Payment
2023-01-26,0.0,119.56,14312.82,ATM Withdrawal
2023-01-28,0.0,106.81,14206.01,Wire Transfer
2023-01-28,0.0,2533.56,19744.27,Credit Card Payment
2023-01-30,0.0,90.19,14115.82,Wire Transfer
2023-01-31,0.0,108.41,14007.41,Wire Transfer
2023-02-01,0.0,22.64,13984.77,ATM Withdrawal
2023-02-02,0.0,80.69,13904.08,Wire Transfer
2023-02-04,0.0,46.97,13857.11,Wire Transfer
2023-02-05,5230.42,0.0,19087.53,Salary
2023-02-05,0.0,30.5,19057.03,ATM Withdrawal
2023-02-06,0.0,130.92,18926.11,Bill Payment
2023-02-08,0.0,68.79,18857.32,ATM Withdrawal
2023-02-09,0.0,55.64,18801.68,Wire Transfer
2023-02-14,0.0,70.63,18731.05,ATM Withdrawal
2023-02-15,0.0,33.51,18697.54,ATM Withdrawal
2023-02-16,0.0,127.81,18569.73,Bill Payment
2023-02-18,0.0,60.59,18509.14,ATM Withdrawal
2023-02-20,0.0,127.6,18381.54,Wire Transfer
2023-02-21,0.0,43.1,18338.44,Bill Payment
2023-02-23,2.11,0.0,18340.55,Interest Payment
2023-02-23,0.0,28.8,18311.75,Wire Transfer
2023-02-28,0.0,3617.73,16126.54,Credit Card Payment
2023-03-01,0.0,79.16,18232.59,Bill Payment
2023-03-03,0.0,118.6,18113.99,ATM Withdrawal
2023-03-04,0.0,96.25,18017.74,Loan Payment
2023-03-05,5060.37,0.0,23078.11,Salary
2023-03-07,0.0,112.62,22965.49,ATM Withdrawal
2023-03-08,0.0,135.36,22830.13,ATM Withdrawal
2023-03-09,0.0,52.58,22777.55,ATM Withdrawal
2023-03-10,0.0,138.64,22638.91,Wire Transfer
2023-03-15,0.0,73.49,22565.42,ATM Withdrawal
2023-03-19,0.0,81.17,22484.25,Bill Payment
2023-03-23,6.03,0.0,22490.28,Interest Payment
2023-03-23,0.0,143.25,22347.03,ATM Withdrawal
2023-03-26,0.0,69.2,22277.83,ATM Withdrawal
2023-03-28,0.0,2804.2,13322.34,Credit Card Payment
2023-04-28,0.0,931.91,12390.43,Credit Card Payment
2023-05-28,0.0,100.76,12289.67,Credit Card Payment
