date,business_name,amount_of_deal,amount_paid,category
2023-01-01,McDonald's,57.19,57.19,Dining
2023-01-04,Nike,131.63,131.63,Clothing
2023-01-05,Walgreens,23.9,23.9,Health
2023-01-09,Hampton-Wells,178.51,178.51,Electronics
2023-01-11,Rosario PLC,79.14,79.14,Entertainment
2023-01-12,Walmart,41.26,41.26,Groceries
2023-01-13,CVS,62.42,31.21,Health
2023-01-17,Target,32.33,32.33,Groceries
2023-01-18,Target,74.42,74.42,Groceries
2023-01-20,Amazon,876.88,876.88,Electronics
2023-01-22,Zara,100.4,33.47,Clothing
2023-01-23,Nike,123.51,41.17,Clothing
2023-01-24,Hendrix-Johnson,164.42,164.42,Travel
2023-01-25,Jimenez-Banks,129.06,129.06,Groceries
2023-01-26,McDonald's,39.35,39.35,Dining
2023-01-28,H&M,136.09,136.09,Clothing
2023-01-30,Target,54.48,54.48,Groceries
2023-02-04,Hogan Ltd,25.94,25.94,Groceries
2023-02-09,Nike,101.44,101.44,Clothing
2023-02-10,Starbucks,59.2,59.2,Dining
2023-02-14,Anderson-Wells,138.45,46.15,Travel
2023-02-15,Walgreens,44.74,44.74,Health
2023-02-16,Amazon,439.99,439.99,Electronics
2023-02-21,Amazon,749.12,749.12,Electronics
2023-02-25,"Burton, Bennett and Brown",137.68,137.68,Clothing
2023-02-28,Target,126.12,126.12,Groceries
2023-03-03,Buchanan-Burton,264.19,264.19,Electronics
2023-03-05,Sanchez-Wagner,85.17,85.17,Entertainment
2023-03-06,Amazon,887.62,887.62,Electronics
2023-03-10,CVS,59.87,29.93,Health
2023-03-11,Berry Ltd,62.26,62.26,Groceries
2023-03-12,"Harrell, Ochoa and Church",884.2,884.2,Electronics
2023-03-15,"Wallace, Shaw and Ross",292.52,292.52,Electronics
2023-03-16,Walker-Martin,785.4,785.4,Electronics
2023-03-17,"Cook, Vazquez and Wiley",107.29,107.29,Clothing
2023-03-18,Amazon,808.1,808.1,Electronics
2023-03-19,Zara,57.54,57.54,Clothing
2023-03-20,H&M,153.76,153.76,Clothing
2023-03-23,"Carney, Martin and Walter",113.21,113.21,Groceries
2023-03-24,Zara,46.94,46.94,Clothing
2023-03-26,Walgreens,16.94,16.94,Health
2023-03-31,Walgreens,21.15,10.57,Health
