date,business_name,amount_of_deal,amount_paid,category
2023-01-04,Walmart,38.28,38.28,Groceries
2023-01-05,McDonald's,57.75,57.75,Dining
2023-01-07,McDonald's,39.38,39.38,Dining
2023-01-10,Walmart,107.23,107.23,Groceries
2023-01-13,H&M,138.59,46.2,Clothing
2023-01-14,Uber,367.79,367.79,Travel
2023-01-16,Nike,177.22,177.22,Clothing
2023-01-19,Nike,32.02,32.02,Clothing
2023-01-20,McDonald's,17.79,8.89,Dining
2023-01-21,Wagner LLC,729.77,729.77,Electronics
2023-01-23,CVS,87.94,87.94,Health
2023-01-24,Ho-Williams,267.88,267.88,Travel
2023-01-29,Lambert PLC,78.92,78.92,Clothing
2023-01-30,Walgreens,58.64,58.64,Health
2023-02-01,"Spencer, Green and Bradford",24.37,24.37,Health
2023-02-02,H&M,169.13,169.13,Clothing
2023-02-03,"Sutton, Hood and Diaz",338.01,112.67,Travel
2023-02-04,"Edwards, Williams and Ballard",199.28,199.28,Clothing
2023-02-06,Nike,79.18,26.39,Clothing
2023-02-11,"Moreno, Lara and Johnson",754.27,754.27,Electronics
2023-02-12,Uber,327.02,327.02,Travel
2023-02-15,Amazon,908.21,908.21,Electronics
2023-02-17,Walgreens,67.7,67.7,Health
2023-02-18,McDonald's,28.37,28.37,Dining
2023-02-24,Nike,125.12,125.12,Clothing
2023-02-25,Walmart,92.59,92.59,Groceries
2023-02-26,Walmart,118.42,59.21,Groceries
2023-02-27,Adidas,60.09,20.03,Clothing
2023-02-28,Thomas LLC,39.77,39.77,Health
2023-03-01,Rich and Sons,36.31,36.31,Clothing
2023-03-05,Blankenship Group,194.25,97.12,Home
2023-03-07,McDonald's,39.07,13.02,Dining
2023-03-11,Apple,312.02,312.02,Electronics
2023-03-12,"Smith, Miller and Pierce",275.26,275.26,Travel
2023-03-15,"Walsh, Macias and Fleming",124.65,124.65,Clothing
2023-03-18,CVS,25.26,25.26,Health
2023-03-21,Williams-Garrett,82.13,82.13,Clothing
2023-03-25,Zara,63.19,63.19,Clothing
2023-03-29,Robinson and Sons,14.68,14.68,Health
2023-03-31,"David, Schneider and Sharp",473.77,473.77,Electronics
