date,business_name,amount_of_deal,amount_paid,category
2023-01-01,IKEA,141.17,141.17,Home
2023-01-02,McDonald's,36.5,36.5,Dining
2023-01-07,Green and Sons,69.58,69.58,Groceries
2023-01-09,IKEA,88.11,88.11,Home
2023-01-10,Amazon,347.23,347.23,Electronics
2023-01-12,Uber,153.7,153.7,Travel
2023-01-17,CVS,78.6,78.6,Health
2023-01-19,Apple,389.9,194.95,Electronics
2023-01-20,Nike,66.37,66.37,Clothing
2023-01-21,Walmart,127.23,127.23,Groceries
2023-01-23,Apple,848.66,848.66,Electronics
2023-01-26,Target,80.64,80.64,Groceries
2023-01-28,Walmart,98.56,98.56,Groceries
2023-02-02,Stevens-Jennings,78.97,78.97,Entertainment
2023-02-03,Amazon,336.46,336.46,Electronics
2023-02-05,Target,125.66,41.89,Groceries
2023-02-06,McDonald's,18.7,18.7,Dining
2023-02-07,Mills-Poole,425.33,425.33,Electronics
2023-02-08,Johnson-Nicholson,50.31,50.31,Health
2023-02-10,CVS,43.13,21.57,Health
2023-02-13,Salas-Mccormick,321.87,107.29,Travel
2023-02-22,CVS,52.07,52.07,Health
2023-02-23,IKEA,36.15,36.15,Home
2023-02-24,Uber,482.96,482.96,Travel
2023-02-26,Target,113.4,113.4,Groceries
2023-02-27,"Valdez, Meyer and Best",108.83,108.83,Home
2023-02-28,Walgreens,12.32,12.32,Health
2023-03-08,Adidas,177.04,177.04,Clothing
2023-03-12,Delta Airlines,338.23,338.23,Travel
2023-03-16,CVS,77.31,77.31,Health
2023-03-17,Nike,81.16,40.58,Clothing
2023-03-21,Rogers LLC,162.49,162.49,Clothing
2023-03-23,Target,112.41,56.2,Groceries
2023-03-25,Target,146.69,146.69,Groceries
2023-03-28,"Mitchell, Boone and Gonzalez",387.8,387.8,Travel
