date,income,expense,balance,description
2023-01-01,6756.81,0.0,11579.77,Salary
2023-01-01,0.0,141.85,11437.92,Bill Payment
2023-01-03,0.0,32.38,11405.54,Wire Transfer
2023-01-06,0.0,56.4,11349.14,Bill Payment
2023-01-08,0.0,126.63,11222.51,ATM Withdrawal
2023-01-09,0.0,110.77,11111.74,ATM Withdrawal
2023-01-12,0.0,68.93,11042.81,ATM Withdrawal
2023-01-13,0.0,127.23,10915.58,Wire Transfer
2023-01-14,0.0,131.64,10783.94,ATM Withdrawal
2023-01-16,0.0,140.63,10643.31,Bill Payment
2023-01-17,0.0,64.5,10578.81,Bill Payment
2023-01-19,0.0,113.53,10465.28,ATM Withdrawal
2023-01-20,3.8,0.0,10469.08,Interest Payment
2023-01-22,0.0,139.86,10329.22,ATM Withdrawal
2023-01-27,0.0,73.62,10255.6,Bill Payment
2023-01-28,0.0,1783.7,20670.77,Credit Card Payment
2023-01-31,0.0,96.47,10159.13,Bill Payment
2023-02-01,6812.78,0.0,16971.91,Salary
2023-02-01,0.0,93.07,16878.84,ATM Withdrawal
2023-02-04,0.0,100.12,16778.72,Bill Payment
2023-02-05,0.0,85.84,16692.88,Bill Payment
2023-02-10,0.0,42.81,16650.07,ATM Withdrawal
2023-02-12,0.0,90.09,16559.98,Wire Transfer
2023-02-17,0.0,85.86,16474.12,ATM Withdrawal
2023-02-19,0.0,77.87,16396.25,ATM Withdrawal
2023-02-20,5.13,0.0,16401.38,Interest Payment
2023-02-28,0.0,1988.28,18682.49,Credit Card Payment
2023-03-01,6575.38,0.0,22976.76,Salary
2023-03-03,0.0,75.92,22900.84,ATM Withdrawal
2023-03-05,0.0,27.79,22873.05,Bill Payment
2023-03-06,0.0,113.79,22759.26,ATM Withdrawal
2023-03-12,0.0,138.8,22620.46,ATM Withdrawal
2023-03-15,0.0,59.71,22560.75,ATM Withdrawal
2023-03-20,2.99,0.0,22563.74,Interest Payment
2023-03-23,0.0,109.27,22454.47,Wire Transfer
2023-03-28,0.0,2667.29,16015.2,Credit Card Payment
2023-04-28,0.0,532.65,15482.55,Credit Card Payment
2023-05-28,0.0,7.68,15474.87,Credit Card Payment
