date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Mcgee PLC,78.67,78.67,Entertainment
2023-01-04,Allen-Davis,544.16,544.16,Electronics
2023-01-05,Walmart,147.9,49.3,Groceries
2023-01-06,Caldwell-Webb,90.37,90.37,Groceries
2023-01-07,Target,29.84,29.84,Groceries
2023-01-10,Delta Airlines,455.09,455.09,Travel
2023-01-11,"Pierce, Dickerson and Green",23.34,11.67,Entertainment
2023-01-15,IKEA,393.32,393.32,Home
2023-01-20,"Leonard, Smith and Nicholson",93.8,93.8,Health
2023-01-22,Schmidt and Sons,39.08,13.03,Entertainment
2023-01-23,Adidas,181.93,181.93,Clothing
2023-01-26,CVS,38.35,12.78,Health
2023-01-28,McDonald's,38.63,38.63,Dining
2023-01-29,H&M,142.8,142.8,Clothing
2023-02-01,Nike,150.61,150.61,Clothing
2023-02-04,Starbucks,20.63,6.88,Dining
2023-02-09,Apple,774.97,774.97,Electronics
2023-02-10,Rasmussen-Jones,398.98,398.98,Home
2023-02-11,Delta Airlines,353.47,353.47,Travel
2023-02-12,Nike,36.8,18.4,Clothing
2023-02-13,Erickson Ltd,36.32,36.32,Health
2023-02-18,H&M,180.38,180.38,Clothing
2023-02-20,CVS,36.11,36.11,Health
2023-02-22,Miller LLC,177.95,177.95,Clothing
2023-02-24,Target,142.79,47.6,Groceries
2023-02-25,Uber,413.25,206.62,Travel
2023-03-02,CVS,39.6,39.6,Health
2023-03-04,Walgreens,37.38,37.38,Health
2023-03-11,Amazon,354.9,177.45,Electronics
2023-03-14,Starbucks,31.55,15.78,Dining
2023-03-15,IKEA,235.04,117.52,Home
2023-03-21,"Sampson, Kim and Wright",196.88,196.88,Home
2023-03-30,Apple,593.29,593.29,Electronics
