date,income,expense,balance,description
2023-01-01,0.0,68.94,5339.86,ATM Withdrawal
2023-01-03,5791.53,0.0,11131.39,Salary
2023-01-03,0.0,46.12,11085.27,ATM Withdrawal
2023-01-04,0.0,129.78,10955.49,Bill Payment
2023-01-05,0.0,82.66,10872.83,ATM Withdrawal
2023-01-07,0.0,139.84,10732.99,ATM Withdrawal
2023-01-08,0.0,98.3,10634.69,ATM Withdrawal
2023-01-11,0.0,34.41,10600.28,Wire Transfer
2023-01-12,0.0,52.93,10547.35,ATM Withdrawal
2023-01-21,0.0,134.95,10412.4,ATM Withdrawal
2023-01-22,7.56,0.0,10419.96,Interest Payment
2023-01-23,0.0,35.42,10384.54,Bill Payment
2023-01-27,0.0,42.58,10341.96,ATM Withdrawal
2023-01-28,0.0,2668.83,17093.73,Credit Card Payment
2023-01-29,0.0,143.13,10198.83,Bill Payment
2023-02-03,5636.41,0.0,15835.24,Salary
2023-02-09,0.0,149.26,15685.98,Bill Payment
2023-02-10,0.0,138.42,15547.56,Bill Payment
2023-02-12,0.0,31.08,15516.48,Bill Payment
2023-02-13,0.0,93.65,15422.83,ATM Withdrawal
2023-02-16,0.0,130.91,15291.92,ATM Withdrawal
2023-02-19,0.0,61.6,15230.32,ATM Withdrawal
2023-02-21,0.0,57.46,15172.86,Wire Transfer
2023-02-22,7.0,0.0,15179.86,Interest Payment
2023-02-26,0.0,63.87,15115.99,Loan Payment
2023-02-27,0.0,91.78,15024.21,ATM Withdrawal
2023-02-28,0.0,1216.18,15877.55,Credit Card Payment
2023-03-02,0.0,118.18,14906.03,Bill Payment
2023-03-03,5651.16,0.0,20557.19,Salary
2023-03-05,0.0,29.14,20528.05,ATM Withdrawal
2023-03-06,0.0,110.15,20417.9,Bill Payment
2023-03-12,0.0,123.41,20294.49,ATM Withdrawal
2023-03-13,0.0,44.68,20249.81,ATM Withdrawal
2023-03-15,0.0,108.31,20141.5,ATM Withdrawal
2023-03-17,0.0,109.62,20031.88,ATM Withdrawal
2023-03-18,0.0,147.98,19883.9,Bill Payment
2023-03-22,2.9,0.0,19886.8,Interest Payment
2023-03-22,0.0,40.35,19846.45,Bill Payment
2023-03-24,0.0,30.23,19816.22,ATM Withdrawal
2023-03-26,0.0,53.66,19762.56,ATM Withdrawal
2023-03-28,0.0,2090.09,13787.46,Credit Card Payment
2023-04-28,0.0,413.98,13373.48,Credit Card Payment
2023-05-28,0.0,40.54,13332.94,Credit Card Payment
