date,business_name,amount_of_deal,amount_paid,category
2023-01-03,Uber,375.28,125.09,Travel
2023-01-04,Nike,130.39,130.39,Clothing
2023-01-06,Amazon,634.66,634.66,Electronics
2023-01-09,Ross LLC,388.47,388.47,Travel
2023-01-10,Walgreens,64.09,21.36,Health
2023-01-13,"Perez, Douglas and Ramos",268.07,268.07,Home
2023-01-15,Uber,375.11,375.11,Travel
2023-01-16,Davidson-Murphy,685.88,342.94,Electronics
2023-01-23,Davis-Montgomery,57.33,57.33,Health
2023-01-25,Patton Group,60.1,60.1,Entertainment
2023-01-28,"Nichols, Harris and Mitchell",84.66,84.66,Groceries
2023-02-03,"Flores, Tanner and Barr",424.49,424.49,Travel
2023-02-06,Gibson Ltd,46.89,46.89,Health
2023-02-07,Adidas,82.7,82.7,Clothing
2023-02-09,Walmart,27.64,27.64,Groceries
2023-02-10,McDonald's,30.01,30.01,Dining
2023-02-15,McDonald's,44.58,22.29,Dining
2023-02-16,"Ryan, Liu and Morgan",325.31,325.31,Travel
2023-02-17,Nike,78.88,78.88,Clothing
2023-02-19,CVS,57.98,28.99,Health
2023-02-20,Apple,669.75,669.75,Electronics
2023-02-21,Nike,125.4,41.8,Clothing
2023-02-24,Delta Airlines,480.16,480.16,Travel
2023-03-01,Jackson Ltd,75.15,75.15,Clothing
2023-03-04,McDonald's,15.44,15.44,Dining
2023-03-07,McDonald's,29.58,29.58,Dining
2023-03-09,McDonald's,35.62,35.62,Dining
2023-03-11,Duke Ltd,65.23,65.23,Health
2023-03-14,Walmart,50.33,50.33,Groceries
2023-03-16,Zara,91.95,30.65,Clothing
2023-03-19,Nash-Rogers,99.25,99.25,Clothing
2023-03-21,Walgreens,96.32,96.32,Health
2023-03-22,H&M,142.88,142.88,Clothing
2023-03-26,Hughes Inc,188.69,188.69,Clothing
2023-03-27,IKEA,92.94,92.94,Home
2023-03-28,Target,44.22,44.22,Groceries
2023-03-29,Adidas,156.35,156.35,Clothing
2023-03-31,Zara,36.11,36.11,Clothing
