date,business_name,amount_of_deal,amount_paid,category
2023-01-01,CVS,50.32,50.32,Health
2023-01-02,"Ramirez, Hampton and Howard",453.22,453.22,Electronics
2023-01-03,Uber,209.17,209.17,Travel
2023-01-04,Zara,42.57,42.57,Clothing
2023-01-05,Sanchez-Perez,71.45,23.82,Clothing
2023-01-06,Amazon,601.37,601.37,Electronics
2023-01-07,Target,115.22,115.22,Groceries
2023-01-10,H&M,149.07,74.53,Clothing
2023-01-13,McDonald's,33.19,33.19,Dining
2023-01-14,Adidas,120.75,120.75,Clothing
2023-01-15,Adidas,106.48,106.48,Clothing
2023-01-16,Starbucks,19.18,19.18,Dining
2023-01-20,Uber,156.67,156.67,Travel
2023-01-25,"Todd, Alexander and Marks",324.82,324.82,Travel
2023-01-26,IKEA,98.17,32.72,Home
2023-01-27,H&M,167.56,83.78,Clothing
2023-01-28,Apple,604.0,604.0,Electronics
2023-01-29,"Allen, Stevenson and Williams",254.17,254.17,Travel
2023-02-02,Nike,99.56,99.56,Clothing
2023-02-03,Adkins LLC,84.57,84.57,Entertainment
2023-02-05,Target,98.62,98.62,Groceries
2023-02-08,Nike,142.2,71.1,Clothing
2023-02-10,Adidas,48.83,48.83,Clothing
2023-02-12,CVS,71.29,71.29,Health
2023-02-13,Nike,34.36,34.36,Clothing
2023-02-15,IKEA,219.03,109.52,Home
2023-02-18,Nike,75.35,75.35,Clothing
2023-02-20,Page Ltd,52.38,52.38,Health
2023-02-24,Starbucks,21.22,21.22,Dining
2023-02-25,IKEA,263.25,263.25,Home
2023-02-26,Arias-Chen,55.95,18.65,Dining
2023-02-28,McDonald's,40.25,20.12,Dining
2023-03-01,Lucas-Garcia,94.26,94.26,Health
2023-03-02,CVS,37.8,37.8,Health
2023-03-04,H&M,166.78,166.78,Clothing
2023-03-08,H&M,104.64,104.64,Clothing
2023-03-17,"Farrell, Rojas and Hughes",105.83,105.83,Clothing
2023-03-18,IKEA,201.49,100.75,Home
2023-03-20,McDonald's,46.42,46.42,Dining
2023-03-24,Starbucks,37.7,18.85,Dining
2023-03-25,Delta Airlines,90.97,90.97,Travel
2023-03-27,McDonald's,59.26,59.26,Dining
