date,business_name,amount_of_deal,amount_paid,category
2023-01-02,McDonald's,29.56,29.56,Dining
2023-01-03,Walgreens,44.68,44.68,Health
2023-01-05,Target,121.3,121.3,Groceries
2023-01-11,Amazon,908.27,908.27,Electronics
2023-01-17,Walgreens,68.09,68.09,Health
2023-01-18,Mcintyre and Sons,25.14,25.14,Entertainment
2023-01-19,"Martin, Ferguson and Li",355.62,355.62,Travel
2023-01-20,Walmart,25.14,25.14,Groceries
2023-01-22,Walmart,117.98,117.98,Groceries
2023-01-26,Amazon,383.24,383.24,Electronics
2023-01-27,"Parker, West and Johnson",42.43,42.43,Dining
2023-01-29,Adidas,140.15,46.72,Clothing
2023-01-31,"Olson, Whitaker and Black",61.81,61.81,Home
2023-02-03,Uber,201.29,201.29,Travel
2023-02-13,"Thompson, Johnson and Hardin",154.93,77.47,Travel
2023-02-19,Delta Airlines,440.02,440.02,Travel
2023-02-22,"George, Horn and Warren",26.62,26.62,Entertainment
2023-02-25,Uber,152.15,152.15,Travel
2023-02-26,CVS,53.13,26.57,Health
2023-03-01,McDonald's,36.49,36.49,Dining
2023-03-03,Apple,565.66,565.66,Electronics
2023-03-08,Robinson LLC,97.92,97.92,Clothing
2023-03-17,Delta Airlines,333.03,333.03,Travel
2023-03-21,H&M,169.55,169.55,Clothing
2023-03-24,Miller LLC,390.79,390.79,Home
2023-03-25,Palmer-Rodriguez,268.25,268.25,Home
2023-03-28,Nike,65.36,65.36,Clothing
2023-03-30,Amazon,131.82,131.82,Electronics
