date,income,expense,balance,description
2023-01-04,4048.4,0.0,12988.7,Salary
2023-01-04,0.0,28.76,12959.94,ATM Withdrawal
2023-01-15,0.0,113.62,12846.32,Wire Transfer
2023-01-17,0.0,97.28,12749.04,Bill Payment
2023-01-18,0.0,110.48,12638.56,Bill Payment
2023-01-21,0.0,22.6,12615.96,Bill Payment
2023-01-23,2.05,0.0,12618.01,Interest Payment
2023-01-28,0.0,732.04,18881.3,Credit Card Payment
2023-02-04,4174.83,0.0,16792.84,Salary
2023-02-06,0.0,111.95,16680.89,Bill Payment
2023-02-11,0.0,112.9,16567.99,Wire Transfer
2023-02-14,0.0,65.55,16502.44,Bill Payment
2023-02-18,0.0,105.78,16396.66,ATM Withdrawal
2023-02-19,0.0,22.39,16374.27,ATM Withdrawal
2023-02-21,0.0,60.38,16313.89,Bill Payment
2023-02-23,9.74,0.0,16323.63,Interest Payment
2023-02-23,0.0,95.45,16228.18,Wire Transfer
2023-02-25,0.0,127.03,16101.15,Wire Transfer
2023-02-28,0.0,1860.99,17020.31,Credit Card Payment
2023-03-02,0.0,122.88,15978.27,ATM Withdrawal
2023-03-04,4138.65,0.0,20116.92,Salary
2023-03-10,0.0,135.86,19981.06,Bill Payment
2023-03-13,0.0,62.54,19918.52,Bill Payment
2023-03-15,0.0,97.43,19821.09,Bill Payment
2023-03-18,0.0,39.33,19781.76,Bill Payment
2023-03-19,0.0,85.67,19696.09,ATM Withdrawal
2023-03-23,4.99,0.0,19701.08,Interest Payment
2023-03-24,0.0,87.74,19613.34,Wire Transfer
2023-03-28,0.0,2855.98,14164.33,Credit Card Payment
2023-04-28,0.0,118.77,14045.56,Credit Card Payment
