date,income,expense,balance,description
2023-01-01,0.0,71.56,2153.86,ATM Withdrawal
2023-01-02,5041.2,0.0,7195.06,Salary
2023-01-03,0.0,61.44,7133.62,ATM Withdrawal
2023-01-11,0.0,34.54,7099.08,ATM Withdrawal
2023-01-13,0.0,47.23,7051.85,Bill Payment
2023-01-15,0.0,23.68,7028.17,ATM Withdrawal
2023-01-17,0.0,114.16,6914.01,ATM Withdrawal
2023-01-18,0.0,132.85,6781.16,Bill Payment
2023-01-22,0.0,27.62,6753.54,ATM Withdrawal
2023-01-24,0.0,104.76,6648.78,Bill Payment
2023-01-27,8.8,0.0,6657.58,Interest Payment
2023-01-28,0.0,67.01,6590.57,Bill Payment
2023-01-28,0.0,1890.91,13556.44,Credit Card Payment
2023-01-30,0.0,122.98,6467.59,Bill Payment
2023-01-31,0.0,94.81,6372.78,Bill Payment
2023-02-02,4829.72,0.0,11202.5,Salary
2023-02-05,0.0,84.52,11117.98,ATM Withdrawal
2023-02-09,0.0,91.09,11026.89,Bill Payment
2023-02-19,0.0,33.67,10993.22,Bill Payment
2023-02-20,0.0,29.82,10963.4,Loan Payment
2023-02-27,9.7,0.0,10973.1,Interest Payment
2023-02-28,0.0,1623.41,11933.03,Credit Card Payment
2023-03-02,5070.95,0.0,16044.05,Salary
2023-03-04,0.0,40.37,16003.68,Bill Payment
2023-03-08,0.0,43.23,15960.45,ATM Withdrawal
2023-03-10,0.0,104.76,15855.69,ATM Withdrawal
2023-03-14,0.0,23.55,15832.14,Bill Payment
2023-03-19,0.0,126.52,15705.62,Wire Transfer
2023-03-26,0.0,116.62,15589.0,ATM Withdrawal
2023-03-27,2.95,0.0,15591.95,Interest Payment
2023-03-28,0.0,1703.01,10230.02,Credit Card Payment
2023-03-30,0.0,144.6,15447.35,ATM Withdrawal
2023-04-28,0.0,474.33,9755.69,Credit Card Payment
