date,income,expense,balance,description
2023-01-01,0.0,41.02,4616.69,Wire Transfer
2023-01-03,6424.51,0.0,11041.2,Salary
2023-01-03,0.0,109.8,10931.4,ATM Withdrawal
2023-01-04,0.0,134.12,10797.28,ATM Withdrawal
2023-01-06,0.0,129.1,10668.18,Bill Payment
2023-01-09,0.0,102.99,10565.19,Wire Transfer
2023-01-19,0.0,49.8,10515.39,ATM Withdrawal
2023-01-20,0.0,45.33,10470.06,ATM Withdrawal
2023-01-27,0.0,43.16,10426.9,ATM Withdrawal
2023-01-28,7.58,0.0,10434.48,Interest Payment
2023-01-28,0.0,2051.97,19038.55,Credit Card Payment
2023-01-30,0.0,120.1,10314.38,Bill Payment
2023-01-31,0.0,109.18,10205.2,ATM Withdrawal
2023-02-02,0.0,45.09,10160.11,Bill Payment
2023-02-03,6360.78,0.0,16520.89,Salary
2023-02-04,0.0,106.37,16414.52,Wire Transfer
2023-02-10,0.0,79.54,16334.98,Bill Payment
2023-02-11,0.0,142.7,16192.28,ATM Withdrawal
2023-02-16,0.0,144.36,16047.92,Wire Transfer
2023-02-18,0.0,90.83,15957.09,Wire Transfer
2023-02-26,0.0,81.89,15875.2,Bill Payment
2023-02-28,6.02,0.0,15881.22,Interest Payment
2023-02-28,0.0,129.59,15751.63,Wire Transfer
2023-02-28,0.0,2272.37,16766.18,Credit Card Payment
2023-03-03,6370.17,0.0,22121.8,Salary
2023-03-06,0.0,110.7,22011.1,ATM Withdrawal
2023-03-08,0.0,36.84,21974.26,ATM Withdrawal
2023-03-13,0.0,31.19,21943.07,Bill Payment
2023-03-14,0.0,92.57,21850.5,ATM Withdrawal
2023-03-16,0.0,79.11,21771.39,ATM Withdrawal
2023-03-17,0.0,139.6,21631.79,ATM Withdrawal
2023-03-18,0.0,22.75,21609.04,ATM Withdrawal
2023-03-20,0.0,135.63,21473.41,Bill Payment
2023-03-21,0.0,69.1,21404.31,ATM Withdrawal
2023-03-23,0.0,32.55,21371.76,Wire Transfer
2023-03-25,0.0,138.56,21233.2,Loan Payment
2023-03-28,2.64,0.0,21235.84,Interest Payment
2023-03-28,0.0,1598.81,15167.37,Credit Card Payment
2023-03-29,0.0,145.32,21090.52,Bill Payment
2023-04-28,0.0,530.79,14636.58,Credit Card Payment
2023-05-28,0.0,315.02,14321.56,Credit Card Payment
