date,business_name,amount_of_deal,amount_paid,category
2023-01-07,Amazon,378.0,378.0,Electronics
2023-01-09,CVS,62.47,20.82,Health
2023-01-10,Starbucks,48.36,48.36,Dining
2023-01-14,Collins Group,444.13,444.13,Electronics
2023-01-15,Zara,87.09,87.09,Clothing
2023-01-16,"Love, Hawkins and Wheeler",97.26,32.42,Clothing
2023-01-18,"Taylor, Jones and Krueger",920.66,306.89,Electronics
2023-01-19,Buchanan-Lynn,48.84,48.84,Clothing
2023-01-21,Miller LLC,636.33,636.33,Electronics
2023-01-22,"Riley, Lynn and Herrera",59.55,19.85,Dining
2023-01-23,Apple,293.9,293.9,Electronics
2023-01-27,Amazon,984.06,492.03,Electronics
2023-01-29,Walmart,69.84,69.84,Groceries
2023-01-30,Nike,43.98,21.99,Clothing
2023-02-08,Apple,744.86,744.86,Electronics
2023-02-12,Delta Airlines,97.37,97.37,Travel
2023-02-15,Sawyer-Bray,86.18,86.18,Health
2023-02-19,Nike,52.01,52.01,Clothing
2023-02-20,Patterson Ltd,89.99,89.99,Home
2023-02-21,Nike,149.28,74.64,Clothing
2023-02-25,Adidas,55.76,55.76,Clothing
2023-02-27,"Mann, Thomas and Pratt",72.99,72.99,Groceries
2023-02-28,Walmart,43.05,43.05,Groceries
2023-03-03,"Jenkins, Sutton and Roberts",70.95,70.95,Groceries
2023-03-06,Bell-Cunningham,96.65,96.65,Clothing
2023-03-07,Target,47.7,47.7,Groceries
2023-03-10,Walgreens,46.66,46.66,Health
2023-03-13,Walmart,119.05,119.05,Groceries
2023-03-14,"Steele, Haney and Schaefer",140.63,140.63,Travel
2023-03-15,Apple,766.95,766.95,Electronics
2023-03-16,Adidas,63.0,21.0,Clothing
2023-03-17,Zara,67.01,22.34,Clothing
2023-03-18,Farrell-Myers,60.55,60.55,Groceries
2023-03-21,Zara,43.9,43.9,Clothing
2023-03-27,IKEA,178.27,178.27,Home
