date,income,expense,balance,description
2023-01-03,4828.85,0.0,10407.58,Salary
2023-01-04,0.0,60.23,10347.35,ATM Withdrawal
2023-01-10,0.0,134.54,10212.81,ATM Withdrawal
2023-01-12,0.0,127.66,10085.15,Bill Payment
2023-01-13,0.0,73.59,10011.56,ATM Withdrawal
2023-01-20,0.0,118.08,9893.48,Wire Transfer
2023-01-21,7.94,0.0,9901.42,Interest Payment
2023-01-21,0.0,87.88,9813.54,Wire Transfer
2023-01-25,0.0,116.85,9696.69,Bill Payment
2023-01-28,0.0,107.21,9589.48,Bill Payment
2023-01-28,0.0,1310.87,16325.4,Credit Card Payment
2023-01-31,0.0,37.08,9552.4,Loan Payment
2023-02-01,0.0,148.34,9404.06,Bill Payment
2023-02-02,0.0,59.29,9344.77,ATM Withdrawal
2023-02-03,4902.21,0.0,14246.98,Salary
2023-02-05,0.0,110.22,14136.76,Bill Payment
2023-02-07,0.0,20.71,14116.05,Wire Transfer
2023-02-08,0.0,139.25,13976.8,Bill Payment
2023-02-12,0.0,97.69,13879.11,ATM Withdrawal
2023-02-15,0.0,45.13,13833.98,ATM Withdrawal
2023-02-16,0.0,130.31,13703.67,ATM Withdrawal
2023-02-17,0.0,21.58,13682.09,Wire Transfer
2023-02-19,0.0,142.77,13539.32,Loan Payment
2023-02-21,3.32,0.0,13542.64,Interest Payment
2023-02-22,0.0,25.59,13517.05,ATM Withdrawal
2023-02-28,0.0,21.03,13496.02,ATM Withdrawal
2023-02-28,0.0,1170.79,15154.61,Credit Card Payment
2023-03-01,0.0,146.03,13349.99,Bill Payment
2023-03-03,4752.05,0.0,18102.04,Salary
2023-03-06,0.0,28.08,18073.96,Bill Payment
2023-03-11,0.0,134.69,17939.27,ATM Withdrawal
2023-03-14,0.0,120.27,17819.0,ATM Withdrawal
2023-03-21,3.67,0.0,17822.67,Interest Payment
2023-03-24,0.0,128.91,17693.76,Bill Payment
2023-03-28,0.0,3081.28,12073.33,Credit Card Payment
2023-03-30,0.0,27.48,17666.28,Bill Payment
2023-03-31,0.0,30.01,17636.27,ATM Withdrawal
2023-04-28,0.0,617.05,11456.28,Credit Card Payment
2023-05-28,0.0,156.6,11299.68,Credit Card Payment
