date,income,expense,balance,description
2023-01-01,4957.61,0.0,12498.14,Salary
2023-01-07,0.0,144.3,12353.84,ATM Withdrawal
2023-01-08,0.0,66.33,12287.51,Bill Payment
2023-01-09,0.0,62.84,12224.67,ATM Withdrawal
2023-01-17,0.0,103.72,12120.95,ATM Withdrawal
2023-01-23,8.07,0.0,12129.02,Interest Payment
2023-01-24,0.0,32.51,12096.51,Bill Payment
2023-01-26,0.0,129.79,11966.72,Bill Payment
2023-01-28,0.0,757.78,19144.58,Credit Card Payment
2023-01-29,0.0,105.36,11861.36,Wire Transfer
2023-01-30,0.0,47.94,11813.42,ATM Withdrawal
2023-02-01,4921.91,0.0,16735.33,Salary
2023-02-05,0.0,80.69,16654.64,Bill Payment
2023-02-09,0.0,133.01,16521.63,Bill Payment
2023-02-11,0.0,108.74,16412.89,ATM Withdrawal
2023-02-12,0.0,57.76,16355.13,ATM Withdrawal
2023-02-13,0.0,97.24,16257.89,Bill Payment
2023-02-17,0.0,22.24,16235.65,ATM Withdrawal
2023-02-18,0.0,104.15,16131.5,Bill Payment
2023-02-19,0.0,66.43,16065.07,ATM Withdrawal
2023-02-23,4.06,0.0,16069.13,Interest Payment
2023-02-25,0.0,78.72,15990.41,ATM Withdrawal
2023-02-27,0.0,65.49,15924.92,ATM Withdrawal
2023-02-28,0.0,2262.59,16881.99,Credit Card Payment
2023-03-01,5027.39,0.0,20952.31,Salary
2023-03-05,0.0,101.01,20851.3,ATM Withdrawal
2023-03-09,0.0,121.41,20729.89,Loan Payment
2023-03-12,0.0,42.09,20687.8,Wire Transfer
2023-03-16,0.0,77.21,20610.59,ATM Withdrawal
2023-03-20,0.0,146.16,20464.43,Loan Payment
2023-03-21,0.0,147.34,20317.09,Wire Transfer
2023-03-23,2.37,0.0,20319.46,Interest Payment
2023-03-26,0.0,147.11,20172.35,ATM Withdrawal
2023-03-27,0.0,85.15,20087.2,ATM Withdrawal
2023-03-28,0.0,1911.5,14970.49,Credit Card Payment
2023-03-30,0.0,135.17,19952.03,Bill Payment
2023-03-31,0.0,49.67,19902.36,ATM Withdrawal
2023-04-28,0.0,533.68,14436.81,Credit Card Payment
