date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Zara,114.65,114.65,Clothing
2023-01-03,"Porter, Alvarez and Little",83.04,83.04,Groceries
2023-01-06,"White, Fitzpatrick and Taylor",12.81,12.81,Dining
2023-01-07,Target,77.2,77.2,Groceries
2023-01-09,McDonald's,33.69,33.69,Dining
2023-01-10,Hobbs and Sons,126.74,126.74,Groceries
2023-01-14,"Long, Long and Browning",200.18,100.09,Electronics
2023-01-25,Amazon,780.33,780.33,Electronics
2023-01-30,IKEA,323.84,323.84,Home
2023-02-02,Amazon,187.02,187.02,Electronics
2023-02-03,Bryant LLC,17.18,8.59,Dining
2023-02-07,Manning PLC,785.31,785.31,Electronics
2023-02-08,Harrington-Taylor,43.49,43.49,Health
2023-02-11,Starbucks,55.51,55.51,Dining
2023-02-12,Nike,81.69,81.69,Clothing
2023-02-16,Walmart,114.38,114.38,Groceries
2023-02-17,"Acosta, Cooper and Butler",43.57,43.57,Dining
2023-02-19,H&M,168.07,168.07,Clothing
2023-02-20,Delta Airlines,449.37,449.37,Travel
2023-02-22,Zara,183.41,183.41,Clothing
2023-02-25,Schneider and Sons,15.08,15.08,Dining
2023-02-27,Strickland-Murphy,315.58,315.58,Home
2023-03-03,Uber,205.0,205.0,Travel
2023-03-04,Carter Ltd,66.0,66.0,Clothing
2023-03-06,Zara,158.19,158.19,Clothing
2023-03-09,Starbucks,33.3,33.3,Dining
2023-03-12,CVS,29.14,9.71,Health
2023-03-13,Campos LLC,66.51,66.51,Health
2023-03-15,Roberts-Humphrey,23.52,23.52,Health
2023-03-18,H&M,92.38,92.38,Clothing
2023-03-22,Apple,735.95,735.95,Electronics
2023-03-23,Uber,279.55,279.55,Travel
2023-03-30,Nike,137.41,137.41,Clothing
