date,income,expense,balance,description
2023-01-02,5207.55,0.0,12918.01,Salary
2023-01-05,0.0,119.45,12798.56,Bill Payment
2023-01-06,0.0,42.84,12755.72,ATM Withdrawal
2023-01-15,0.0,75.98,12679.74,Bill Payment
2023-01-18,0.0,76.5,12603.24,Bill Payment
2023-01-21,0.0,103.39,12499.85,Wire Transfer
2023-01-25,7.77,0.0,12507.62,Interest Payment
2023-01-26,0.0,37.22,12470.4,Loan Payment
2023-01-27,0.0,71.08,12399.32,ATM Withdrawal
2023-01-28,0.0,48.42,12350.9,ATM Withdrawal
2023-01-28,0.0,1718.31,19272.0,Credit Card Payment
2023-02-01,0.0,100.47,12250.43,Bill Payment
2023-02-02,5230.93,0.0,17481.36,Salary
2023-02-02,0.0,27.56,17453.8,ATM Withdrawal
2023-02-03,0.0,50.02,17403.78,Bill Payment
2023-02-12,0.0,57.15,17346.63,Wire Transfer
2023-02-15,0.0,145.92,17200.71,Loan Payment
2023-02-19,0.0,52.47,17148.24,ATM Withdrawal
2023-02-20,0.0,111.39,17036.85,ATM Withdrawal
2023-02-21,0.0,84.86,16951.99,Bill Payment
2023-02-25,6.04,0.0,16958.03,Interest Payment
2023-02-26,0.0,143.51,16814.52,Bill Payment
2023-02-28,0.0,1407.1,17864.9,Credit Card Payment
2023-03-02,5157.21,0.0,21971.73,Salary
2023-03-02,0.0,28.35,21943.38,Bill Payment
2023-03-07,0.0,116.25,21827.13,Bill Payment
2023-03-08,0.0,135.73,21691.4,ATM Withdrawal
2023-03-09,0.0,39.69,21651.71,ATM Withdrawal
2023-03-12,0.0,95.89,21555.82,Bill Payment
2023-03-13,0.0,98.39,21457.43,ATM Withdrawal
2023-03-17,0.0,130.52,21326.91,ATM Withdrawal
2023-03-22,0.0,80.97,21245.94,Bill Payment
2023-03-25,2.16,0.0,21248.1,Interest Payment
2023-03-25,0.0,96.27,21151.83,ATM Withdrawal
2023-03-28,0.0,1586.75,16278.15,Credit Card Payment
2023-03-29,0.0,26.15,21125.68,ATM Withdrawal
2023-03-30,0.0,135.37,20990.31,Wire Transfer
2023-04-28,0.0,115.96,16162.19,Credit Card Payment
2023-05-28,0.0,21.52,16140.67,Credit Card Payment
