date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Zara,121.73,121.73,Clothing
2023-01-03,Marquez and Sons,87.81,87.81,Entertainment
2023-01-05,Brown PLC,52.53,52.53,Entertainment
2023-01-06,Tucker-Brown,65.53,65.53,Entertainment
2023-01-08,IKEA,129.56,129.56,Home
2023-01-16,Amazon,460.6,153.53,Electronics
2023-01-17,Target,128.69,128.69,Groceries
2023-01-20,IKEA,142.37,71.19,Home
2023-01-22,Castro-Diaz,125.27,41.76,Clothing
2023-01-25,Delta Airlines,317.02,317.02,Travel
2023-01-26,H&M,179.28,179.28,Clothing
2023-01-27,Uber,293.15,97.72,Travel
2023-01-28,Walgreens,86.19,86.19,Health
2023-01-29,Apple,172.35,86.17,Electronics
2023-01-30,H&M,85.52,85.52,Clothing
2023-02-01,IKEA,48.55,48.55,Home
2023-02-03,Baldwin Ltd,397.89,397.89,Home
2023-02-06,Adidas,192.8,192.8,Clothing
2023-02-07,Nike,63.0,21.0,Clothing
2023-02-09,Uber,264.66,264.66,Travel
2023-02-12,IKEA,348.88,348.88,Home
2023-02-13,Nike,150.02,150.02,Clothing
2023-02-14,Vaughan Group,42.75,42.75,Health
2023-02-16,Walgreens,66.16,66.16,Health
2023-02-18,H&M,97.67,97.67,Clothing
2023-02-20,McDonald's,25.45,25.45,Dining
2023-02-22,Shelton PLC,688.54,688.54,Electronics
2023-02-28,Target,78.3,78.3,Groceries
2023-03-02,Uber,125.51,125.51,Travel
2023-03-04,Uber,366.87,366.87,Travel
2023-03-07,CVS,64.8,64.8,Health
2023-03-08,Thomas and Sons,109.9,109.9,Travel
2023-03-12,Starbucks,24.43,24.43,Dining
2023-03-13,Delta Airlines,351.06,351.06,Travel
2023-03-15,Adidas,67.58,67.58,Clothing
2023-03-16,CVS,39.11,39.11,Health
2023-03-18,McDonald's,21.31,21.31,Dining
2023-03-19,Walmart,103.0,103.0,Groceries
2023-03-20,H&M,48.1,48.1,Clothing
2023-03-21,Adidas,61.79,61.79,Clothing
2023-03-23,Nike,119.96,39.99,Clothing
2023-03-26,McDonald's,59.17,29.59,Dining
2023-03-28,Mcmillan PLC,21.63,7.21,Entertainment
2023-03-29,Walgreens,61.51,61.51,Health
