date,income,expense,balance,description
2023-01-02,0.0,128.16,5257.25,Wire Transfer
2023-01-05,6525.85,0.0,11783.1,Salary
2023-01-08,0.0,32.77,11750.33,ATM Withdrawal
2023-01-09,0.0,58.69,11691.64,ATM Withdrawal
2023-01-14,0.0,131.54,11560.1,ATM Withdrawal
2023-01-16,0.0,46.87,11513.23,ATM Withdrawal
2023-01-19,0.0,21.85,11491.38,ATM Withdrawal
2023-01-21,0.0,62.63,11428.75,Bill Payment
2023-01-22,0.0,69.66,11359.09,Bill Payment
2023-01-23,2.88,0.0,11361.97,Interest Payment
2023-01-25,0.0,144.17,11217.8,Bill Payment
2023-01-27,0.0,121.47,11096.33,Bill Payment
2023-01-28,0.0,3073.62,19770.57,Credit Card Payment
2023-02-05,6560.54,0.0,17656.87,Salary
2023-02-07,0.0,49.56,17607.31,Bill Payment
2023-02-09,0.0,136.44,17470.87,Bill Payment
2023-02-10,0.0,146.52,17324.35,Bill Payment
2023-02-17,0.0,67.27,17257.08,Wire Transfer
2023-02-18,0.0,26.01,17231.07,Bill Payment
2023-02-23,2.96,0.0,17234.03,Interest Payment
2023-02-24,0.0,91.48,17142.55,ATM Withdrawal
2023-02-27,0.0,93.72,17048.83,Bill Payment
2023-02-28,0.0,1302.68,18467.89,Credit Card Payment
2023-03-05,6479.67,0.0,23528.5,Salary
2023-03-11,0.0,144.36,23384.14,Wire Transfer
2023-03-12,0.0,109.16,23274.98,Bill Payment
2023-03-17,0.0,118.88,23156.1,ATM Withdrawal
2023-03-18,0.0,24.65,23131.45,Bill Payment
2023-03-20,0.0,107.94,23023.51,ATM Withdrawal
2023-03-23,3.67,0.0,23027.18,Interest Payment
2023-03-24,0.0,82.69,22944.49,ATM Withdrawal
2023-03-28,0.0,1811.24,16656.65,Credit Card Payment
2023-03-31,0.0,100.3,22844.19,Loan Payment
2023-04-28,0.0,73.81,16582.84,Credit Card Payment
