date,income,expense,balance,description
2023-01-01,0.0,28.04,7746.19,ATM Withdrawal
2023-01-02,0.0,143.96,7602.23,ATM Withdrawal
2023-01-03,0.0,67.44,7534.79,ATM Withdrawal
2023-01-05,3219.83,0.0,10754.62,Salary
2023-01-06,0.0,21.13,10733.49,Bill Payment
2023-01-12,0.0,94.46,10639.03,ATM Withdrawal
2023-01-19,0.0,130.75,10508.28,ATM Withdrawal
2023-01-20,0.0,20.22,10488.06,Bill Payment
2023-01-21,0.0,84.4,10403.66,ATM Withdrawal
2023-01-25,0.0,112.62,10291.04,Bill Payment
2023-01-26,7.91,0.0,10298.95,Interest Payment
2023-01-27,0.0,131.9,10167.05,ATM Withdrawal
2023-01-28,0.0,1502.12,12788.08,Credit Card Payment
2023-01-29,0.0,76.31,10090.74,Bill Payment
2023-02-05,3150.07,0.0,13240.81,Salary
2023-02-07,0.0,111.89,13128.92,Bill Payment
2023-02-08,0.0,101.59,13027.33,ATM Withdrawal
2023-02-11,0.0,64.89,12962.44,Wire Transfer
2023-02-13,0.0,70.97,12891.47,ATM Withdrawal
2023-02-14,0.0,59.51,12831.96,Bill Payment
2023-02-15,0.0,68.07,12763.89,Bill Payment
2023-02-17,0.0,43.47,12720.42,ATM Withdrawal
2023-02-18,0.0,74.06,12646.36,ATM Withdrawal
2023-02-20,0.0,146.07,12500.29,Bill Payment
2023-02-23,0.0,122.97,12377.32,Bill Payment
2023-02-26,7.05,0.0,12384.37,Interest Payment
2023-02-28,0.0,41.56,12342.81,Bill Payment
2023-02-28,0.0,2115.3,10672.78,Credit Card Payment
2023-03-04,0.0,108.14,12234.67,Bill Payment
2023-03-05,3219.79,0.0,15454.46,Salary
2023-03-06,0.0,100.53,15353.93,ATM Withdrawal
2023-03-07,0.0,55.7,15298.23,Bill Payment
2023-03-10,0.0,92.05,15206.18,ATM Withdrawal
2023-03-12,0.0,129.07,15077.11,ATM Withdrawal
2023-03-13,0.0,104.92,14972.19,ATM Withdrawal
2023-03-17,0.0,115.26,14856.93,Bill Payment
2023-03-18,0.0,130.34,14726.59,ATM Withdrawal
2023-03-21,0.0,146.44,14580.15,Bill Payment
2023-03-24,0.0,94.24,14485.91,Loan Payment
2023-03-25,0.0,24.1,14461.81,Wire Transfer
2023-03-26,9.64,0.0,14471.45,Interest Payment
2023-03-26,0.0,40.64,14430.81,Wire Transfer
2023-03-28,0.0,82.05,14348.76,ATM Withdrawal
2023-03-28,0.0,2061.14,8611.64,Credit Card Payment
2023-03-29,0.0,58.56,14290.2,Bill Payment
2023-04-28,0.0,138.9,8472.74,Credit Card Payment
2023-05-28,0.0,18.47,8454.27,Credit Card Payment
