date,income,expense,balance,description
2023-01-02,0.0,56.94,1802.7,ATM Withdrawal
2023-01-04,6564.29,0.0,8366.99,Salary
2023-01-07,0.0,27.58,8339.41,Wire Transfer
2023-01-10,0.0,105.53,8233.88,Bill Payment
2023-01-11,0.0,127.65,8106.23,Bill Payment
2023-01-12,0.0,57.59,8048.64,ATM Withdrawal
2023-01-15,0.0,69.63,7979.01,Bill Payment
2023-01-18,0.0,118.1,7860.91,ATM Withdrawal
2023-01-20,0.0,93.8,7767.11,Wire Transfer
2023-01-21,0.0,75.93,7691.18,ATM Withdrawal
2023-01-23,0.0,40.75,7650.43,Wire Transfer
2023-01-25,0.0,138.64,7511.79,Bill Payment
2023-01-26,0.0,42.14,7469.65,Bill Payment
2023-01-27,0.0,110.66,7358.99,ATM Withdrawal
2023-01-28,8.97,0.0,7367.96,Interest Payment
2023-01-28,0.0,112.19,7255.77,Bill Payment
2023-01-28,0.0,3377.05,15881.2,Credit Card Payment
2023-01-29,0.0,76.94,7178.83,ATM Withdrawal
2023-01-31,0.0,119.88,7058.95,ATM Withdrawal
2023-02-01,0.0,90.52,6968.43,Bill Payment
2023-02-03,0.0,25.72,6942.71,ATM Withdrawal
2023-02-04,6475.42,0.0,13418.13,Salary
2023-02-06,0.0,72.3,13345.83,ATM Withdrawal
2023-02-11,0.0,37.0,13308.83,ATM Withdrawal
2023-02-19,0.0,42.56,13266.27,ATM Withdrawal
2023-02-26,0.0,49.78,13216.49,Bill Payment
2023-02-27,0.0,66.54,13149.95,Bill Payment
2023-02-28,3.56,0.0,13153.51,Interest Payment
2023-02-28,0.0,34.59,13118.92,Wire Transfer
2023-02-28,0.0,1494.92,14386.28,Credit Card Payment
2023-03-04,6614.92,0.0,19733.84,Salary
2023-03-04,0.0,24.02,19709.82,Bill Payment
2023-03-06,0.0,101.28,19608.54,ATM Withdrawal
2023-03-09,0.0,102.55,19505.99,Bill Payment
2023-03-10,0.0,50.63,19455.36,ATM Withdrawal
2023-03-14,0.0,23.0,19432.36,Bill Payment
2023-03-28,6.11,0.0,19438.47,Interest Payment
2023-03-28,0.0,1175.29,13210.99,Credit Card Payment
2023-03-29,0.0,144.64,19293.83,Bill Payment
2023-03-31,0.0,35.58,19258.25,Wire Transfer
2023-04-28,0.0,229.53,12981.46,Credit Card Payment
2023-05-28,0.0,41.97,12939.49,Credit Card Payment
