date,income,expense,balance,description
2023-01-01,5970.62,0.0,13391.33,Salary
2023-01-01,0.0,23.86,13367.47,ATM Withdrawal
2023-01-03,0.0,20.43,13347.04,ATM Withdrawal
2023-01-06,0.0,112.16,13234.88,Bill Payment
2023-01-08,0.0,47.21,13187.67,Loan Payment
2023-01-09,0.0,39.66,13148.01,ATM Withdrawal
2023-01-12,0.0,73.75,13074.26,ATM Withdrawal
2023-01-14,0.0,22.13,13052.13,ATM Withdrawal
2023-01-15,0.0,72.83,12979.3,Bill Payment
2023-01-16,0.0,64.49,12914.81,Bill Payment
2023-01-22,5.25,0.0,12920.06,Interest Payment
2023-01-23,0.0,109.45,12810.61,Bill Payment
2023-01-24,0.0,78.51,12732.1,ATM Withdrawal
2023-01-26,0.0,60.71,12671.39,ATM Withdrawal
2023-01-27,0.0,21.89,12649.5,ATM Withdrawal
2023-01-28,0.0,2567.13,21016.4,Credit Card Payment
2023-02-01,6033.16,0.0,18682.66,Salary
2023-02-07,0.0,101.03,18581.63,Bill Payment
2023-02-13,0.0,124.0,18457.63,Bill Payment
2023-02-17,0.0,138.75,18318.88,Wire Transfer
2023-02-19,0.0,145.26,18173.62,ATM Withdrawal
2023-02-22,9.02,0.0,18182.64,Interest Payment
2023-02-24,0.0,114.91,18067.73,Wire Transfer
2023-02-27,0.0,42.45,18025.28,ATM Withdrawal
2023-02-28,0.0,2000.46,19015.94,Credit Card Payment
2023-03-01,6256.17,0.0,24281.45,Salary
2023-03-04,0.0,60.51,24220.94,ATM Withdrawal
2023-03-07,0.0,121.26,24099.68,Bill Payment
2023-03-11,0.0,144.63,23955.05,ATM Withdrawal
2023-03-12,0.0,20.65,23934.4,ATM Withdrawal
2023-03-14,0.0,78.42,23855.98,Wire Transfer
2023-03-15,0.0,119.14,23736.84,ATM Withdrawal
2023-03-22,8.14,0.0,23744.98,Interest Payment
2023-03-28,0.0,25.78,23719.2,ATM Withdrawal
2023-03-28,0.0,1535.21,17480.73,Credit Card Payment
2023-03-29,0.0,135.67,23583.53,ATM Withdrawal
2023-04-28,0.0,17.65,17463.08,Credit Card Payment
2023-05-28,0.0,17.65,17445.43,Credit Card Payment
