date,income,expense,balance,description
2023-01-01,6150.14,0.0,11412.6,Salary
2023-01-03,0.0,137.61,11274.99,Bill Payment
2023-01-07,0.0,142.0,11132.99,Bill Payment
2023-01-09,0.0,116.95,11016.04,Bill Payment
2023-01-17,0.0,105.71,10910.33,Bill Payment
2023-01-21,0.0,79.58,10830.75,Bill Payment
2023-01-24,0.0,96.87,10733.88,ATM Withdrawal
2023-01-25,0.0,86.86,10647.02,ATM Withdrawal
2023-01-27,0.0,62.75,10584.27,ATM Withdrawal
2023-01-28,4.73,0.0,10589.0,Interest Payment
2023-01-28,0.0,1835.33,19002.05,Credit Card Payment
2023-02-01,6004.22,0.0,16593.22,Salary
2023-02-02,0.0,121.93,16471.29,Wire Transfer
2023-02-04,0.0,80.77,16390.52,Bill Payment
2023-02-05,0.0,32.71,16357.81,Bill Payment
2023-02-06,0.0,38.63,16319.18,Bill Payment
2023-02-08,0.0,92.16,16227.02,Bill Payment
2023-02-14,0.0,27.84,16199.18,Loan Payment
2023-02-18,0.0,51.18,16148.0,ATM Withdrawal
2023-02-24,0.0,102.4,16045.6,Wire Transfer
2023-02-26,0.0,46.71,15998.89,Wire Transfer
2023-02-28,2.24,0.0,16001.13,Interest Payment
2023-02-28,0.0,30.95,15970.18,ATM Withdrawal
2023-02-28,0.0,3298.34,15703.71,Credit Card Payment
2023-03-01,5964.28,0.0,21934.46,Salary
2023-03-03,0.0,74.92,21859.54,Bill Payment
2023-03-05,0.0,108.26,21751.28,Wire Transfer
2023-03-07,0.0,73.56,21677.72,Wire Transfer
2023-03-10,0.0,27.63,21650.09,Loan Payment
2023-03-14,0.0,137.81,21512.28,ATM Withdrawal
2023-03-15,0.0,102.86,21409.42,Bill Payment
2023-03-16,0.0,141.16,21268.26,Bill Payment
2023-03-21,0.0,118.73,21149.53,ATM Withdrawal
2023-03-22,0.0,106.62,21042.91,Wire Transfer
2023-03-27,0.0,81.65,20961.26,Bill Payment
2023-03-28,8.24,0.0,20969.5,Interest Payment
2023-03-28,0.0,2124.41,13579.3,Credit Card Payment
2023-03-29,0.0,132.12,20837.38,Bill Payment
2023-04-28,0.0,398.21,13181.09,Credit Card Payment
