date,income,expense,balance,description
2023-01-01,0.0,37.39,5316.79,Wire Transfer
2023-01-03,4624.98,0.0,9941.77,Salary
2023-01-03,0.0,51.56,9890.21,Bill Payment
2023-01-05,0.0,132.24,9757.97,Bill Payment
2023-01-14,0.0,61.94,9696.03,Bill Payment
2023-01-15,0.0,78.38,9617.65,ATM Withdrawal
2023-01-18,0.0,98.81,9518.84,Wire Transfer
2023-01-23,0.0,111.8,9407.04,ATM Withdrawal
2023-01-24,0.0,148.77,9258.27,ATM Withdrawal
2023-01-25,0.0,47.01,9211.26,Bill Payment
2023-01-27,5.12,0.0,9216.38,Interest Payment
2023-01-28,0.0,2558.45,14571.45,Credit Card Payment
2023-01-30,0.0,144.78,9071.6,Wire Transfer
2023-01-31,0.0,109.71,8961.89,Bill Payment
2023-02-03,4777.25,0.0,13739.14,Salary
2023-02-04,0.0,132.22,13606.92,Wire Transfer
2023-02-05,0.0,118.47,13488.45,Wire Transfer
2023-02-09,0.0,88.54,13399.91,Bill Payment
2023-02-13,0.0,112.14,13287.77,Bill Payment
2023-02-17,0.0,27.04,13260.73,ATM Withdrawal
2023-02-18,0.0,137.51,13123.22,ATM Withdrawal
2023-02-20,0.0,67.26,13055.96,Wire Transfer
2023-02-25,0.0,108.16,12947.8,ATM Withdrawal
2023-02-27,7.32,0.0,12955.12,Interest Payment
2023-02-28,0.0,1328.55,13242.9,Credit Card Payment
2023-03-01,0.0,105.84,12849.28,Wire Transfer
2023-03-03,4806.84,0.0,17656.12,Salary
2023-03-03,0.0,111.33,17544.79,ATM Withdrawal
2023-03-05,0.0,81.24,17463.55,Wire Transfer
2023-03-11,0.0,22.14,17441.41,Bill Payment
2023-03-13,0.0,104.05,17337.36,ATM Withdrawal
2023-03-15,0.0,34.6,17302.76,ATM Withdrawal
2023-03-21,0.0,95.64,17207.12,Bill Payment
2023-03-23,0.0,86.1,17121.02,ATM Withdrawal
2023-03-27,8.88,0.0,17129.9,Interest Payment
2023-03-28,0.0,3185.5,10057.4,Credit Card Payment
2023-04-28,0.0,216.48,9840.92,Credit Card Payment
