date,income,expense,balance,description
2023-01-01,0.0,57.52,8410.44,Bill Payment
2023-01-02,0.0,36.6,8373.84,Wire Transfer
2023-01-03,4609.57,0.0,12983.41,Salary
2023-01-03,0.0,68.83,12914.58,ATM Withdrawal
2023-01-04,0.0,53.66,12860.92,ATM Withdrawal
2023-01-05,0.0,131.3,12729.62,ATM Withdrawal
2023-01-09,0.0,55.8,12673.82,ATM Withdrawal
2023-01-13,0.0,66.07,12607.75,Wire Transfer
2023-01-19,0.0,122.2,12485.55,Loan Payment
2023-01-25,4.22,0.0,12489.77,Interest Payment
2023-01-27,0.0,50.97,12438.8,Bill Payment
2023-01-28,0.0,127.46,12311.34,ATM Withdrawal
2023-01-28,0.0,2737.16,17350.69,Credit Card Payment
2023-02-01,0.0,24.02,12287.32,ATM Withdrawal
2023-02-03,4628.4,0.0,16915.72,Salary
2023-02-04,0.0,29.33,16886.39,ATM Withdrawal
2023-02-06,0.0,107.52,16778.87,Bill Payment
2023-02-08,0.0,51.18,16727.69,Wire Transfer
2023-02-17,0.0,33.92,16693.77,ATM Withdrawal
2023-02-20,0.0,44.35,16649.42,Wire Transfer
2023-02-25,6.23,0.0,16655.65,Interest Payment
2023-02-28,0.0,2506.7,14843.99,Credit Card Payment
2023-03-03,4577.25,0.0,21232.9,Salary
2023-03-03,0.0,90.61,21142.29,Loan Payment
2023-03-05,0.0,41.22,21101.07,Bill Payment
2023-03-06,0.0,92.21,21008.86,Bill Payment
2023-03-07,0.0,136.17,20872.69,ATM Withdrawal
2023-03-09,0.0,95.21,20777.48,Bill Payment
2023-03-15,0.0,114.46,20663.02,ATM Withdrawal
2023-03-19,0.0,71.57,20591.45,Bill Payment
2023-03-20,0.0,63.48,20527.97,Bill Payment
2023-03-21,0.0,73.84,20454.13,Wire Transfer
2023-03-22,0.0,49.88,20404.25,Wire Transfer
2023-03-25,2.37,0.0,20406.62,Interest Payment
2023-03-26,0.0,140.01,20266.61,ATM Withdrawal
2023-03-27,0.0,144.32,20122.29,Wire Transfer
2023-03-28,0.0,1425.8,13418.19,Credit Card Payment
2023-03-29,0.0,34.44,20087.85,Bill Payment
2023-04-28,0.0,150.98,13267.21,Credit Card Payment
