date,business_name,amount_of_deal,amount_paid,category
2023-01-02,Apple,187.16,62.39,Electronics
2023-01-03,H&M,188.96,188.96,Clothing
2023-01-08,"Weeks, Ford and Stephens",202.14,67.38,Travel
2023-01-12,Delta Airlines,339.7,339.7,Travel
2023-01-17,Target,107.42,107.42,Groceries
2023-01-19,Nike,96.31,96.31,Clothing
2023-01-20,Uber,483.19,483.19,Travel
2023-01-23,"Nguyen, Chambers and Mayer",37.36,37.36,Dining
2023-01-25,Nike,41.43,13.81,Clothing
2023-01-31,Starbucks,54.82,54.82,Dining
2023-02-01,Apple,727.67,727.67,Electronics
2023-02-02,Adidas,78.98,78.98,Clothing
2023-02-05,Uber,246.65,246.65,Travel
2023-02-08,Adidas,155.44,155.44,Clothing
2023-02-09,Shepherd LLC,30.19,30.19,Entertainment
2023-02-11,Walmart,142.45,142.45,Groceries
2023-02-12,Apple,203.49,203.49,Electronics
2023-02-14,Dean-Hanson,47.33,47.33,Groceries
2023-02-18,Amazon,120.68,120.68,Electronics
2023-02-22,H&M,171.97,171.97,Clothing
2023-02-23,Nike,167.59,167.59,Clothing
2023-02-24,H&M,119.41,59.7,Clothing
2023-02-25,Wood Group,92.18,92.18,Clothing
2023-02-28,Schwartz Ltd,95.46,47.73,Health
2023-03-01,Walmart,140.78,70.39,Groceries
2023-03-09,Delta Airlines,378.4,378.4,Travel
2023-03-13,McDonald's,11.48,11.48,Dining
2023-03-16,IKEA,176.03,176.03,Home
2023-03-17,Zara,117.18,117.18,Clothing
2023-03-21,Apple,291.61,291.61,Electronics
2023-03-22,Starbucks,34.79,34.79,Dining
2023-03-26,Target,110.7,110.7,Groceries
2023-03-27,Bennett-Jones,91.31,91.31,Entertainment
2023-03-28,Nike,189.45,189.45,Clothing
2023-03-30,Nike,45.23,45.23,Clothing
2023-03-31,Carlson-Hall,34.1,34.1,Clothing
