date,income,expense,balance,description
2023-01-04,5760.35,0.0,8164.79,Salary
2023-01-13,0.0,108.9,8055.89,ATM Withdrawal
2023-01-15,0.0,93.33,7962.56,Wire Transfer
2023-01-17,0.0,51.98,7910.58,ATM Withdrawal
2023-01-18,0.0,48.36,7862.22,ATM Withdrawal
2023-01-22,0.0,65.03,7797.19,Bill Payment
2023-01-25,0.0,114.5,7682.69,ATM Withdrawal
2023-01-26,0.0,93.95,7588.74,ATM Withdrawal
2023-01-27,5.89,0.0,7594.63,Interest Payment
2023-01-27,0.0,39.69,7554.94,Wire Transfer
2023-01-28,0.0,1698.42,16101.98,Credit Card Payment
2023-01-30,0.0,25.76,7529.18,Bill Payment
2023-02-01,0.0,75.24,7453.94,Wire Transfer
2023-02-04,5933.64,0.0,13387.58,Salary
2023-02-05,0.0,111.26,13276.32,Wire Transfer
2023-02-10,0.0,136.25,13140.07,Bill Payment
2023-02-13,0.0,116.16,13023.91,Bill Payment
2023-02-14,0.0,68.95,12954.96,ATM Withdrawal
2023-02-27,5.74,0.0,12960.7,Interest Payment
2023-02-28,0.0,1177.77,14924.21,Credit Card Payment
2023-03-03,0.0,86.4,12874.3,Bill Payment
2023-03-04,5696.72,0.0,18571.02,Salary
2023-03-04,0.0,71.05,18499.97,Bill Payment
2023-03-05,0.0,50.88,18449.09,ATM Withdrawal
2023-03-11,0.0,25.48,18423.61,Loan Payment
2023-03-13,0.0,142.18,18281.43,ATM Withdrawal
2023-03-17,0.0,142.38,18139.05,ATM Withdrawal
2023-03-20,0.0,148.21,17990.84,ATM Withdrawal
2023-03-22,0.0,123.62,17867.22,ATM Withdrawal
2023-03-27,3.74,0.0,17870.96,Interest Payment
2023-03-27,0.0,28.86,17842.1,Wire Transfer
2023-03-28,0.0,2235.86,12688.35,Credit Card Payment
2023-03-30,0.0,41.7,17800.4,ATM Withdrawal
2023-04-28,0.0,85.97,12602.38,Credit Card Payment
2023-05-28,0.0,36.18,12566.2,Credit Card Payment
