date,income,expense,balance,description
2023-01-01,0.0,138.72,1849.95,ATM Withdrawal
2023-01-04,5905.76,0.0,7755.71,Salary
2023-01-07,0.0,127.29,7628.42,ATM Withdrawal
2023-01-12,0.0,48.83,7579.59,Loan Payment
2023-01-18,0.0,114.28,7465.31,Bill Payment
2023-01-25,2.72,0.0,7468.03,Interest Payment
2023-01-28,0.0,2330.87,15116.82,Credit Card Payment
2023-01-31,0.0,138.82,7329.21,Wire Transfer
2023-02-01,0.0,136.8,7192.41,Bill Payment
2023-02-04,6046.03,0.0,13238.44,Salary
2023-02-05,0.0,114.86,13123.58,Wire Transfer
2023-02-11,0.0,85.35,13038.23,ATM Withdrawal
2023-02-14,0.0,75.77,12962.46,Wire Transfer
2023-02-15,0.0,51.23,12911.23,Bill Payment
2023-02-16,0.0,71.02,12840.21,Bill Payment
2023-02-18,0.0,74.59,12765.62,ATM Withdrawal
2023-02-19,0.0,126.87,12638.75,Bill Payment
2023-02-20,0.0,134.27,12504.48,Bill Payment
2023-02-23,0.0,85.55,12418.93,Bill Payment
2023-02-24,0.0,128.86,12290.07,Wire Transfer
2023-02-25,8.49,0.0,12298.56,Interest Payment
2023-02-27,0.0,27.42,12271.14,ATM Withdrawal
2023-02-28,0.0,2136.25,12980.57,Credit Card Payment
2023-03-04,5841.85,0.0,18112.99,Salary
2023-03-06,0.0,47.71,18065.28,Bill Payment
2023-03-08,0.0,56.79,18008.49,Wire Transfer
2023-03-09,0.0,144.4,17864.09,Bill Payment
2023-03-10,0.0,39.33,17824.76,ATM Withdrawal
2023-03-11,0.0,66.43,17758.33,Wire Transfer
2023-03-24,0.0,132.46,17625.87,Bill Payment
2023-03-25,9.49,0.0,17635.36,Interest Payment
2023-03-25,0.0,55.6,17579.76,ATM Withdrawal
2023-03-27,0.0,132.07,17447.69,Bill Payment
2023-03-28,0.0,1618.32,11362.25,Credit Card Payment
2023-04-28,0.0,163.9,11198.35,Credit Card Payment
2023-05-28,0.0,100.37,11097.98,Credit Card Payment
