date,business_name,amount_of_deal,amount_paid,category
2023-01-04,Delta Airlines,180.6,180.6,Travel
2023-01-07,Sellers-Lester,78.72,78.72,Groceries
2023-01-10,"Bennett, Ortiz and Long",65.71,32.85,Travel
2023-01-11,Gray and Sons,162.17,162.17,Clothing
2023-01-16,"Russell, Levy and Bray",177.05,88.53,Travel
2023-01-17,CVS,67.9,33.95,Health
2023-01-19,Little Inc,73.05,73.05,Health
2023-01-20,"Wilson, Diaz and Patton",129.26,64.63,Travel
2023-01-21,IKEA,251.22,251.22,Home
2023-01-22,CVS,37.21,37.21,Health
2023-01-23,H&M,58.78,19.59,Clothing
2023-01-28,Delta Airlines,181.18,181.18,Travel
2023-02-01,Amazon,735.92,735.92,Electronics
2023-02-02,CVS,16.69,16.69,Health
2023-02-03,Walmart,89.96,89.96,Groceries
2023-02-04,IKEA,395.35,395.35,Home
2023-02-08,"Mendoza, Estrada and Mccarthy",34.96,17.48,Entertainment
2023-02-11,Delta Airlines,183.06,61.02,Travel
2023-02-19,"Lopez, Reynolds and Roman",91.05,91.05,Health
2023-02-20,Walgreens,45.43,45.43,Health
2023-02-22,Garcia-Stephens,22.85,22.85,Dining
2023-02-24,Adidas,164.04,164.04,Clothing
2023-03-02,Starbucks,37.12,37.12,Dining
2023-03-04,CVS,39.03,39.03,Health
2023-03-09,IKEA,313.59,313.59,Home
2023-03-16,Roberts-Palmer,28.23,28.23,Dining
2023-03-19,Apple,767.31,767.31,Electronics
2023-03-21,Adidas,115.91,115.91,Clothing
2023-03-22,Starbucks,41.38,20.69,Dining
2023-03-26,Delta Airlines,382.79,382.79,Travel
