date,income,expense,balance,description
2023-01-04,0.0,35.23,2585.2,ATM Withdrawal
2023-01-05,4279.92,0.0,6865.12,Salary
2023-01-07,0.0,32.9,6832.22,Bill Payment
2023-01-11,0.0,145.1,6687.12,Bill Payment
2023-01-13,0.0,36.97,6650.15,ATM Withdrawal
2023-01-15,0.0,137.99,6512.16,Bill Payment
2023-01-21,0.0,40.01,6472.15,ATM Withdrawal
2023-01-22,0.0,97.27,6374.88,Bill Payment
2023-01-27,4.99,0.0,6379.87,Interest Payment
2023-01-28,0.0,1819.44,11269.63,Credit Card Payment
2023-01-30,0.0,31.27,6348.6,Wire Transfer
2023-02-05,4355.23,0.0,10703.83,Salary
2023-02-07,0.0,135.25,10568.58,ATM Withdrawal
2023-02-09,0.0,31.2,10537.38,ATM Withdrawal
2023-02-10,0.0,141.99,10395.39,ATM Withdrawal
2023-02-12,0.0,89.92,10305.47,ATM Withdrawal
2023-02-14,0.0,106.52,10198.95,Bill Payment
2023-02-15,0.0,70.78,10128.17,Bill Payment
2023-02-16,0.0,128.4,9999.77,Bill Payment
2023-02-20,0.0,148.1,9851.67,Bill Payment
2023-02-21,0.0,128.55,9723.12,ATM Withdrawal
2023-02-22,0.0,60.68,9662.44,Bill Payment
2023-02-27,9.61,0.0,9672.05,Interest Payment
2023-02-28,0.0,115.06,9556.99,ATM Withdrawal
2023-02-28,0.0,2279.13,8990.5,Credit Card Payment
2023-03-02,0.0,104.25,9452.74,ATM Withdrawal
2023-03-05,4345.82,0.0,13798.56,Salary
2023-03-09,0.0,99.47,13699.09,Bill Payment
2023-03-11,0.0,55.35,13643.74,ATM Withdrawal
2023-03-14,0.0,90.11,13553.63,Bill Payment
2023-03-15,0.0,109.72,13443.91,Wire Transfer
2023-03-17,0.0,103.04,13340.87,Bill Payment
2023-03-18,0.0,24.91,13315.96,ATM Withdrawal
2023-03-19,0.0,144.41,13171.55,ATM Withdrawal
2023-03-26,0.0,57.72,13113.83,ATM Withdrawal
2023-03-27,3.12,0.0,13116.95,Interest Payment
2023-03-27,0.0,27.88,13089.07,Wire Transfer
2023-03-28,0.0,1932.71,7057.79,Credit Card Payment
2023-04-28,0.0,424.5,6633.29,Credit Card Payment
2023-05-28,0.0,227.05,6406.24,Credit Card Payment
