date,income,expense,balance,description
2023-01-03,6866.33,0.0,11834.92,Salary
2023-01-04,0.0,96.08,11738.84,Wire Transfer
2023-01-05,0.0,49.55,11689.29,Bill Payment
2023-01-07,0.0,145.81,11543.48,Bill Payment
2023-01-17,0.0,134.61,11408.87,ATM Withdrawal
2023-01-19,0.0,33.09,11375.78,ATM Withdrawal
2023-01-20,6.85,0.0,11382.63,Interest Payment
2023-01-20,0.0,34.74,11347.89,Bill Payment
2023-01-22,0.0,144.28,11203.61,Bill Payment
2023-01-23,0.0,103.23,11100.38,Wire Transfer
2023-01-26,0.0,102.76,10997.62,Bill Payment
2023-01-28,0.0,1914.47,21400.89,Credit Card Payment
2023-01-30,0.0,58.06,10939.56,Wire Transfer
2023-02-03,6645.01,0.0,17584.57,Salary
2023-02-03,0.0,107.86,17476.71,Bill Payment
2023-02-05,0.0,71.32,17405.39,Bill Payment
2023-02-07,0.0,145.32,17260.07,Bill Payment
2023-02-10,0.0,89.32,17170.75,Bill Payment
2023-02-11,0.0,55.52,17115.23,Wire Transfer
2023-02-20,2.97,0.0,17118.2,Interest Payment
2023-02-20,0.0,81.56,17036.64,ATM Withdrawal
2023-02-28,0.0,21.33,17015.31,ATM Withdrawal
2023-02-28,0.0,1584.72,19816.17,Credit Card Payment
2023-03-03,6930.57,0.0,23945.88,Salary
2023-03-04,0.0,64.25,23881.63,ATM Withdrawal
2023-03-06,0.0,145.71,23735.92,Bill Payment
2023-03-13,0.0,65.97,23669.95,ATM Withdrawal
2023-03-20,3.44,0.0,23673.39,Interest Payment
2023-03-21,0.0,149.74,23523.65,Wire Transfer
2023-03-23,0.0,124.24,23399.41,Wire Transfer
2023-03-24,0.0,84.05,23315.36,ATM Withdrawal
2023-03-28,0.0,1224.29,18591.88,Credit Card Payment
2023-04-28,0.0,442.19,18149.69,Credit Card Payment
