date,income,expense,balance,description
2023-01-01,5795.55,0.0,8545.72,Salary
2023-01-01,0.0,31.4,8514.32,ATM Withdrawal
2023-01-03,0.0,95.4,8418.92,ATM Withdrawal
2023-01-07,0.0,73.21,8345.71,Wire Transfer
2023-01-08,0.0,124.37,8221.34,Bill Payment
2023-01-09,0.0,33.56,8187.78,ATM Withdrawal
2023-01-18,0.0,130.3,8057.48,Loan Payment
2023-01-22,0.0,112.95,7944.53,ATM Withdrawal
2023-01-26,3.91,0.0,7948.44,Interest Payment
2023-01-26,0.0,105.75,7842.69,Bill Payment
2023-01-27,0.0,80.99,7761.7,Wire Transfer
2023-01-28,0.0,115.97,7645.73,Bill Payment
2023-01-28,0.0,1617.08,15919.43,Credit Card Payment
2023-02-01,5662.89,0.0,13308.62,Salary
2023-02-09,0.0,116.61,13192.01,Bill Payment
2023-02-15,0.0,124.92,13067.09,Wire Transfer
2023-02-18,0.0,127.46,12939.63,ATM Withdrawal
2023-02-21,0.0,130.01,12809.62,Bill Payment
2023-02-26,5.27,0.0,12814.89,Interest Payment
2023-02-28,0.0,2271.32,13648.11,Credit Card Payment
2023-03-01,5642.22,0.0,18457.11,Salary
2023-03-03,0.0,86.89,18370.22,ATM Withdrawal
2023-03-08,0.0,125.62,18244.6,ATM Withdrawal
2023-03-14,0.0,139.83,18104.77,ATM Withdrawal
2023-03-17,0.0,130.55,17974.22,ATM Withdrawal
2023-03-19,0.0,73.59,17900.63,Bill Payment
2023-03-25,0.0,138.14,17762.49,ATM Withdrawal
2023-03-26,9.7,0.0,17772.19,Interest Payment
2023-03-28,0.0,2749.93,10898.18,Credit Card Payment
2023-03-29,0.0,109.41,17662.78,Bill Payment
2023-03-31,0.0,126.27,17536.51,Bill Payment
2023-04-28,0.0,36.92,10861.26,Credit Card Payment
