date,business_name,amount_of_deal,amount_paid,category
2023-01-04,IKEA,131.43,65.72,Home
2023-01-06,Adidas,123.32,123.32,Clothing
2023-01-07,Zara,129.76,129.76,Clothing
2023-01-08,Uber,218.55,218.55,Travel
2023-01-10,Adidas,183.63,183.63,Clothing
2023-01-11,Zara,180.6,180.6,Clothing
2023-01-13,Zara,102.07,102.07,Clothing
2023-01-14,Bradley PLC,68.97,68.97,Groceries
2023-01-15,Zara,161.45,161.45,Clothing
2023-01-17,CVS,69.92,69.92,Health
2023-01-19,"Klein, Martin and Cochran",55.48,55.48,Home
2023-01-22,McDonald's,41.75,13.92,Dining
2023-01-24,Bailey-Hawkins,96.17,96.17,Entertainment
2023-01-25,Target,51.91,51.91,Groceries
2023-01-26,Walgreens,32.73,32.73,Health
2023-01-27,Nike,99.06,99.06,Clothing
2023-01-28,IKEA,42.9,42.9,Home
2023-01-30,Amazon,112.43,56.22,Electronics
2023-02-02,CVS,44.55,44.55,Health
2023-02-06,McDonald's,21.35,21.35,Dining
2023-02-11,Target,55.92,55.92,Groceries
2023-02-15,Uber,159.95,159.95,Travel
2023-02-19,Nike,70.45,70.45,Clothing
2023-02-22,Walmart,78.68,78.68,Groceries
2023-02-23,Target,99.27,33.09,Groceries
2023-03-03,Apple,976.75,976.75,Electronics
2023-03-05,"Rogers, Mullen and Rice",358.16,358.16,Home
2023-03-06,H&M,194.1,194.1,Clothing
2023-03-07,Adidas,49.15,49.15,Clothing
2023-03-08,"White, Green and Gonzalez",147.38,73.69,Clothing
2023-03-09,"Dixon, Davis and Palmer",81.48,81.48,Clothing
2023-03-12,Uber,145.75,145.75,Travel
2023-03-13,Rivera Ltd,97.57,48.78,Entertainment
2023-03-14,"Valdez, Summers and Shea",261.82,87.27,Home
2023-03-17,IKEA,177.62,88.81,Home
2023-03-18,Walmart,78.48,78.48,Groceries
2023-03-19,"Hall, Ellis and Bridges",12.85,12.85,Entertainment
2023-03-21,McDonald's,36.28,36.28,Dining
2023-03-24,Gilmore Ltd,14.45,14.45,Health
2023-03-26,Hall PLC,59.64,59.64,Dining
2023-03-29,"Wood, Hodges and Barton",96.93,96.93,Entertainment
2023-03-30,Uber,494.04,494.04,Travel
