date,business_name,amount_of_deal,amount_paid,category
2023-01-08,H&M,185.14,61.71,Clothing
2023-01-13,Amazon,898.97,898.97,Electronics
2023-01-15,Nike,105.53,35.18,Clothing
2023-01-19,IKEA,72.53,72.53,Home
2023-01-26,Walgreens,44.6,14.87,Health
2023-01-27,CVS,85.73,85.73,Health
2023-01-30,Starbucks,58.09,58.09,Dining
2023-02-05,Shaw-Lynch,112.09,112.09,Groceries
2023-02-06,IKEA,235.09,117.55,Home
2023-02-12,"Hunt, Blankenship and Sanders",141.54,141.54,Clothing
2023-02-14,Bryan-Figueroa,42.12,21.06,Clothing
2023-02-15,H&M,135.86,67.93,Clothing
2023-02-18,Zara,84.19,84.19,Clothing
2023-02-23,Amazon,630.06,630.06,Electronics
2023-02-27,IKEA,65.93,65.93,Home
2023-03-01,Delta Airlines,499.7,499.7,Travel
2023-03-02,Walmart,117.91,117.91,Groceries
2023-03-06,Zara,65.37,65.37,Clothing
2023-03-07,Starbucks,44.65,44.65,Dining
2023-03-11,H&M,170.54,170.54,Clothing
2023-03-12,Nike,116.97,116.97,Clothing
2023-03-14,Perry-Martinez,91.39,91.39,Home
2023-03-16,Walmart,126.97,126.97,Groceries
2023-03-18,Vance Inc,70.44,70.44,Entertainment
2023-03-19,Uber,283.81,94.6,Travel
2023-03-24,Target,85.15,85.15,Groceries
2023-03-27,Walgreens,31.04,31.04,Health
2023-03-28,Armstrong-George,32.71,32.71,Health
2023-03-29,Scott Group,402.72,402.72,Electronics
2023-03-30,Uber,65.16,65.16,Travel
2023-03-31,Valentine-Harris,327.55,163.78,Home
