date,income,expense,balance,description
2023-01-02,0.0,26.84,1024.18,ATM Withdrawal
2023-01-03,4730.29,0.0,5754.47,Salary
2023-01-08,0.0,62.6,5691.87,ATM Withdrawal
2023-01-10,0.0,63.08,5628.79,ATM Withdrawal
2023-01-11,0.0,65.48,5563.31,Bill Payment
2023-01-12,0.0,139.68,5423.63,Bill Payment
2023-01-14,0.0,25.1,5398.53,Wire Transfer
2023-01-20,0.0,105.5,5293.03,ATM Withdrawal
2023-01-21,0.0,69.09,5223.94,Loan Payment
2023-01-23,8.43,0.0,5232.37,Interest Payment
2023-01-28,0.0,45.15,5187.22,ATM Withdrawal
2023-01-28,0.0,1760.54,11297.03,Credit Card Payment
2023-01-31,0.0,85.09,5102.13,Bill Payment
2023-02-03,4899.09,0.0,10001.22,Salary
2023-02-03,0.0,51.98,9949.24,Bill Payment
2023-02-06,0.0,86.64,9862.6,Bill Payment
2023-02-08,0.0,49.97,9812.63,Bill Payment
2023-02-09,0.0,86.8,9725.83,Wire Transfer
2023-02-21,0.0,110.75,9615.08,Bill Payment
2023-02-22,0.0,149.35,9465.73,ATM Withdrawal
2023-02-23,2.97,0.0,9468.7,Interest Payment
2023-02-23,0.0,55.74,9412.96,ATM Withdrawal
2023-02-24,0.0,108.98,9303.98,ATM Withdrawal
2023-02-25,0.0,44.05,9259.93,ATM Withdrawal
2023-02-27,0.0,114.1,9145.83,ATM Withdrawal
2023-02-28,0.0,2582.0,6924.4,Credit Card Payment
2023-03-03,4769.8,0.0,13915.63,Salary
2023-03-04,0.0,115.12,13800.51,Bill Payment
2023-03-09,0.0,102.96,13697.55,Bill Payment
2023-03-14,0.0,69.91,13627.64,Loan Payment
2023-03-16,0.0,56.26,13571.38,Bill Payment
2023-03-18,0.0,27.17,13544.21,ATM Withdrawal
2023-03-22,0.0,114.34,13429.87,Wire Transfer
2023-03-23,9.38,0.0,13439.25,Interest Payment
2023-03-25,0.0,56.76,13382.49,Wire Transfer
2023-03-26,0.0,125.46,13257.03,Bill Payment
2023-03-27,0.0,119.15,13137.88,ATM Withdrawal
2023-03-28,0.0,1790.63,9506.4,Credit Card Payment
2023-03-30,0.0,80.31,13057.57,ATM Withdrawal
2023-04-28,0.0,119.55,6804.85,Credit Card Payment
2023-05-28,0.0,86.35,6718.5,Credit Card Payment
