date,income,expense,balance,description
2023-01-01,0.0,129.91,8229.58,ATM Withdrawal
2023-01-02,0.0,44.23,8185.35,Loan Payment
2023-01-04,4614.54,0.0,12799.89,Salary
2023-01-12,0.0,33.71,12766.18,Bill Payment
2023-01-20,8.85,0.0,12775.03,Interest Payment
2023-01-21,0.0,36.99,12738.04,Bill Payment
2023-01-23,0.0,121.89,12616.15,Wire Transfer
2023-01-25,0.0,39.4,12576.75,ATM Withdrawal
2023-01-28,0.0,44.37,12532.38,Bill Payment
2023-01-28,0.0,3124.42,16886.96,Credit Card Payment
2023-01-31,0.0,23.68,12508.7,Bill Payment
2023-02-01,0.0,71.57,12437.13,Bill Payment
2023-02-04,4506.24,0.0,16943.37,Salary
2023-02-09,0.0,109.86,16833.51,ATM Withdrawal
2023-02-11,0.0,128.31,16705.2,Bill Payment
2023-02-12,0.0,98.63,16606.57,ATM Withdrawal
2023-02-13,0.0,59.01,16547.56,Bill Payment
2023-02-18,0.0,47.02,16500.54,Loan Payment
2023-02-19,0.0,86.15,16414.39,ATM Withdrawal
2023-02-20,5.63,0.0,16420.02,Interest Payment
2023-02-20,0.0,140.98,16279.04,Bill Payment
2023-02-23,0.0,104.54,16174.5,Wire Transfer
2023-02-26,0.0,31.6,16142.9,Bill Payment
2023-02-27,0.0,51.9,16091.0,ATM Withdrawal
2023-02-28,0.0,26.95,16064.05,Bill Payment
2023-02-28,0.0,1081.49,15805.47,Credit Card Payment
2023-03-04,4585.89,0.0,20649.94,Salary
2023-03-08,0.0,92.08,20557.86,ATM Withdrawal
2023-03-13,0.0,123.56,20434.3,Wire Transfer
2023-03-15,0.0,98.72,20335.58,Bill Payment
2023-03-16,0.0,114.2,20221.38,ATM Withdrawal
2023-03-20,9.93,0.0,20231.31,Interest Payment
2023-03-20,0.0,105.04,20126.27,Bill Payment
2023-03-28,0.0,2461.1,13344.37,Credit Card Payment
2023-03-30,0.0,114.89,20011.38,ATM Withdrawal
2023-04-28,0.0,20.71,13323.66,Credit Card Payment
