date,income,expense,balance,description
2023-01-02,0.0,71.54,3466.13,Wire Transfer
2023-01-03,4938.68,0.0,8404.81,Salary
2023-01-06,0.0,32.53,8372.28,ATM Withdrawal
2023-01-08,0.0,149.4,8222.88,Bill Payment
2023-01-10,0.0,46.69,8176.19,Wire Transfer
2023-01-12,0.0,113.62,8062.57,Bill Payment
2023-01-13,0.0,90.95,7971.62,ATM Withdrawal
2023-01-16,0.0,21.66,7949.96,Bill Payment
2023-01-18,0.0,124.8,7825.16,Loan Payment
2023-01-23,4.58,0.0,7829.74,Interest Payment
2023-01-25,0.0,129.75,7699.99,Wire Transfer
2023-01-26,0.0,79.17,7620.82,Wire Transfer
2023-01-28,0.0,1796.16,14371.73,Credit Card Payment
2023-02-02,0.0,77.09,7543.73,Bill Payment
2023-02-03,4948.92,0.0,12492.65,Salary
2023-02-07,0.0,131.44,12361.21,Bill Payment
2023-02-08,0.0,72.43,12288.78,Bill Payment
2023-02-09,0.0,76.63,12212.15,Bill Payment
2023-02-13,0.0,121.88,12090.27,Bill Payment
2023-02-16,0.0,26.32,12063.95,ATM Withdrawal
2023-02-23,9.55,0.0,12073.5,Interest Payment
2023-02-24,0.0,132.27,11941.23,Bill Payment
2023-02-25,0.0,139.4,11801.83,ATM Withdrawal
2023-02-27,0.0,110.19,11691.64,Wire Transfer
2023-02-28,0.0,2274.42,12097.31,Credit Card Payment
2023-03-01,0.0,29.86,11661.78,Loan Payment
2023-03-03,4934.55,0.0,16596.33,Salary
2023-03-04,0.0,21.08,16575.25,Bill Payment
2023-03-05,0.0,32.12,16543.13,ATM Withdrawal
2023-03-08,0.0,65.41,16477.72,ATM Withdrawal
2023-03-16,0.0,24.56,16453.16,Bill Payment
2023-03-23,4.28,0.0,16457.44,Interest Payment
2023-03-24,0.0,70.77,16386.67,ATM Withdrawal
2023-03-28,0.0,3185.74,8911.57,Credit Card Payment
2023-03-30,0.0,73.39,16313.28,Bill Payment
2023-03-31,0.0,145.39,16167.89,Bill Payment
2023-04-28,0.0,388.5,8523.07,Credit Card Payment
2023-05-28,0.0,91.87,8431.2,Credit Card Payment
