date,business_name,amount_of_deal,amount_paid,category
2023-01-02,Uber,323.39,323.39,Travel
2023-01-04,Camacho and Sons,25.59,25.59,Health
2023-01-07,Nike,126.99,126.99,Clothing
2023-01-09,Walmart,32.34,16.17,Groceries
2023-01-13,IKEA,288.28,288.28,Home
2023-01-16,Nguyen LLC,63.32,63.32,Home
2023-01-18,Starbucks,24.51,24.51,Dining
2023-01-19,Amazon,290.74,290.74,Electronics
2023-01-23,Starbucks,52.8,26.4,Dining
2023-01-30,IKEA,199.55,199.55,Home
2023-01-31,Walgreens,41.48,20.74,Health
2023-02-01,Washington Inc,349.98,349.98,Electronics
2023-02-02,Adidas,140.86,140.86,Clothing
2023-02-04,Nike,34.69,34.69,Clothing
2023-02-06,McDonald's,51.64,51.64,Dining
2023-02-08,Starbucks,56.28,56.28,Dining
2023-02-14,Hernandez Inc,210.39,210.39,Travel
2023-02-18,Amazon,815.74,815.74,Electronics
2023-02-19,Nike,127.27,127.27,Clothing
2023-02-22,Amazon,595.85,595.85,Electronics
2023-02-25,IKEA,84.92,84.92,Home
2023-02-28,Adidas,85.52,85.52,Clothing
2023-03-02,Target,113.42,113.42,Groceries
2023-03-04,Uber,275.37,275.37,Travel
2023-03-08,H&M,159.21,159.21,Clothing
2023-03-18,Jackson Group,47.09,47.09,Dining
2023-03-19,Zara,168.51,168.51,Clothing
2023-03-20,Parker and Sons,140.9,46.97,Travel
2023-03-21,CVS,93.78,93.78,Health
2023-03-24,Fernandez-Dillon,15.62,15.62,Dining
