date,income,expense,balance,description
2023-01-02,3290.1,0.0,11850.96,Salary
2023-01-08,0.0,38.6,11812.36,Bill Payment
2023-01-09,0.0,114.3,11698.06,Bill Payment
2023-01-10,0.0,64.41,11633.65,Bill Payment
2023-01-21,4.81,0.0,11638.46,Interest Payment
2023-01-21,0.0,87.69,11550.77,ATM Withdrawal
2023-01-23,0.0,39.85,11510.92,Bill Payment
2023-01-28,0.0,1451.34,14588.91,Credit Card Payment
2023-01-31,0.0,116.77,11394.15,Bill Payment
2023-02-02,3174.78,0.0,14568.93,Salary
2023-02-02,0.0,49.3,14519.63,ATM Withdrawal
2023-02-06,0.0,88.64,14430.99,Bill Payment
2023-02-08,0.0,71.89,14359.1,Bill Payment
2023-02-13,0.0,54.11,14304.99,Bill Payment
2023-02-14,0.0,61.93,14243.06,Wire Transfer
2023-02-15,0.0,149.16,14093.9,ATM Withdrawal
2023-02-18,0.0,80.43,14013.47,Wire Transfer
2023-02-20,0.0,48.18,13965.29,ATM Withdrawal
2023-02-21,7.42,0.0,13972.71,Interest Payment
2023-02-21,0.0,133.56,13839.15,ATM Withdrawal
2023-02-22,0.0,122.15,13717.0,ATM Withdrawal
2023-02-24,0.0,64.22,13652.78,Bill Payment
2023-02-25,0.0,103.16,13549.62,ATM Withdrawal
2023-02-28,0.0,2435.63,12153.28,Credit Card Payment
2023-03-02,3213.72,0.0,16763.34,Salary
2023-03-03,0.0,130.88,16632.46,Bill Payment
2023-03-07,0.0,59.42,16573.04,Loan Payment
2023-03-09,0.0,100.22,16472.82,Bill Payment
2023-03-10,0.0,141.15,16331.67,ATM Withdrawal
2023-03-14,0.0,48.6,16283.07,Wire Transfer
2023-03-18,0.0,91.86,16191.21,ATM Withdrawal
2023-03-19,0.0,58.14,16133.07,ATM Withdrawal
2023-03-20,0.0,63.59,16069.48,ATM Withdrawal
2023-03-21,6.55,0.0,16076.03,Interest Payment
2023-03-28,0.0,1872.07,10281.21,Credit Card Payment
2023-03-31,0.0,35.78,16040.25,ATM Withdrawal
