date,business_name,amount_of_deal,amount_paid,category
2023-01-03,"Cox, Schultz and Murphy",472.6,472.6,Travel
2023-01-05,Young-Waters,216.38,216.38,Home
2023-01-06,Walgreens,30.23,15.12,Health
2023-01-07,Ortega-Robertson,522.52,261.26,Electronics
2023-01-14,H&M,122.44,40.81,Clothing
2023-01-15,Uber,339.74,339.74,Travel
2023-01-16,CVS,16.35,16.35,Health
2023-01-17,Bridges Ltd,31.08,31.08,Health
2023-01-18,Hill LLC,81.97,27.32,Entertainment
2023-01-20,Nike,70.64,70.64,Clothing
2023-01-22,Perez Group,304.79,304.79,Electronics
2023-01-28,CVS,14.93,14.93,Health
2023-01-31,CVS,50.32,50.32,Health
2023-02-01,CVS,36.76,12.25,Health
2023-02-02,H&M,75.44,75.44,Clothing
2023-02-03,Anderson Group,89.97,89.97,Health
2023-02-04,Apple,572.26,286.13,Electronics
2023-02-05,Adidas,195.58,97.79,Clothing
2023-02-06,Yang-Shaffer,591.0,591.0,Electronics
2023-02-09,Wolfe-Thomas,72.09,72.09,Clothing
2023-02-11,Adidas,173.05,173.05,Clothing
2023-02-14,Cantrell-Garcia,452.33,452.33,Electronics
2023-02-15,"Woods, Cooper and Callahan",52.04,52.04,Groceries
2023-02-20,Wise PLC,76.43,76.43,Groceries
2023-02-21,Walmart,70.19,70.19,Groceries
2023-02-24,Roberson-Reed,988.29,988.29,Electronics
2023-02-27,Zara,101.45,101.45,Clothing
2023-03-01,CVS,73.57,73.57,Health
2023-03-03,Mitchell Ltd,652.93,652.93,Electronics
2023-03-05,Walgreens,38.26,38.26,Health
2023-03-09,"Navarro, Mason and Simon",65.35,65.35,Entertainment
2023-03-10,"Walker, Smith and Hernandez",77.57,77.57,Entertainment
2023-03-13,"Matthews, Gonzalez and Reynolds",49.31,49.31,Dining
2023-03-16,Starbucks,38.39,38.39,Dining
2023-03-23,Norman Group,16.48,16.48,Health
2023-03-24,Starbucks,55.41,55.41,Dining
2023-03-29,Apple,120.38,120.38,Electronics
2023-03-31,McDonald's,13.54,13.54,Dining
