date,income,expense,balance,description
2023-01-03,5978.76,0.0,10601.21,Salary
2023-01-06,0.0,53.75,10547.46,ATM Withdrawal
2023-01-10,0.0,101.17,10446.29,ATM Withdrawal
2023-01-11,0.0,22.2,10424.09,Bill Payment
2023-01-13,0.0,32.36,10391.73,Wire Transfer
2023-01-14,0.0,119.78,10271.95,ATM Withdrawal
2023-01-18,0.0,45.85,10226.1,Bill Payment
2023-01-19,0.0,101.83,10124.27,ATM Withdrawal
2023-01-20,0.0,144.4,9979.87,Bill Payment
2023-01-22,0.0,60.16,9919.71,Bill Payment
2023-01-24,9.93,0.0,9929.64,Interest Payment
2023-01-28,0.0,2002.51,17261.11,Credit Card Payment
2023-01-29,0.0,83.49,9846.15,Bill Payment
2023-02-03,5980.25,0.0,15826.4,Salary
2023-02-04,0.0,37.65,15788.75,ATM Withdrawal
2023-02-07,0.0,127.45,15661.3,ATM Withdrawal
2023-02-08,0.0,90.12,15571.18,Bill Payment
2023-02-10,0.0,92.95,15478.23,Wire Transfer
2023-02-11,0.0,110.16,15368.07,Bill Payment
2023-02-13,0.0,64.43,15303.64,Bill Payment
2023-02-16,0.0,135.5,15168.14,ATM Withdrawal
2023-02-17,0.0,84.37,15083.77,ATM Withdrawal
2023-02-20,0.0,135.83,14947.94,Bill Payment
2023-02-21,0.0,80.52,14867.42,ATM Withdrawal
2023-02-24,4.71,0.0,14872.13,Interest Payment
2023-02-25,0.0,131.45,14740.68,ATM Withdrawal
2023-02-28,0.0,1587.48,15673.63,Credit Card Payment
2023-03-02,0.0,75.35,14665.33,Bill Payment
2023-03-03,5711.89,0.0,20377.22,Salary
2023-03-04,0.0,133.86,20243.36,ATM Withdrawal
2023-03-08,0.0,125.29,20118.07,ATM Withdrawal
2023-03-09,0.0,114.88,20003.19,ATM Withdrawal
2023-03-11,0.0,140.5,19862.69,Wire Transfer
2023-03-12,0.0,52.11,19810.58,Wire Transfer
2023-03-15,0.0,47.59,19762.99,Bill Payment
2023-03-20,0.0,39.36,19723.63,Loan Payment
2023-03-24,5.87,0.0,19729.5,Interest Payment
2023-03-24,0.0,137.6,19591.9,Loan Payment
2023-03-26,0.0,85.61,19506.29,Bill Payment
2023-03-27,0.0,42.4,19463.89,Bill Payment
2023-03-28,0.0,476.49,15197.14,Credit Card Payment
2023-03-29,0.0,90.18,19373.71,Bill Payment
2023-03-30,0.0,110.09,19263.62,Bill Payment
2023-04-28,0.0,201.27,14995.87,Credit Card Payment
2023-05-28,0.0,129.94,14865.93,Credit Card Payment
