date,income,expense,balance,description
2023-01-03,0.0,56.77,4845.08,Bill Payment
2023-01-05,5823.18,0.0,10668.26,Salary
2023-01-05,0.0,107.23,10561.03,Bill Payment
2023-01-07,0.0,94.46,10466.57,Bill Payment
2023-01-09,0.0,104.03,10362.54,ATM Withdrawal
2023-01-10,0.0,57.91,10304.63,Wire Transfer
2023-01-16,0.0,30.71,10273.92,Bill Payment
2023-01-19,0.0,65.32,10208.6,ATM Withdrawal
2023-01-24,0.0,134.05,10074.55,Bill Payment
2023-01-27,2.71,0.0,10077.26,Interest Payment
2023-01-27,0.0,75.14,10002.12,Bill Payment
2023-01-28,0.0,1743.67,18017.47,Credit Card Payment
2023-01-31,0.0,128.13,9873.99,Bill Payment
2023-02-05,5773.47,0.0,15647.46,Salary
2023-02-08,0.0,31.63,15615.83,Wire Transfer
2023-02-10,0.0,92.83,15523.0,Bill Payment
2023-02-16,0.0,74.57,15448.43,ATM Withdrawal
2023-02-17,0.0,35.3,15413.13,ATM Withdrawal
2023-02-19,0.0,129.55,15283.58,ATM Withdrawal
2023-02-20,0.0,50.86,15232.72,ATM Withdrawal
2023-02-23,0.0,118.34,15114.38,Wire Transfer
2023-02-27,5.23,0.0,15119.61,Interest Payment
2023-02-28,0.0,83.92,15035.69,Bill Payment
2023-02-28,0.0,2844.7,15172.77,Credit Card Payment
2023-03-01,0.0,137.7,14897.99,Wire Transfer
2023-03-05,5864.71,0.0,20762.7,Salary
2023-03-07,0.0,55.16,20707.54,Bill Payment
2023-03-10,0.0,42.46,20665.08,Bill Payment
2023-03-12,0.0,131.07,20534.01,Wire Transfer
2023-03-13,0.0,136.19,20397.82,Wire Transfer
2023-03-14,0.0,53.32,20344.5,Bill Payment
2023-03-21,0.0,33.43,20311.07,Bill Payment
2023-03-22,0.0,126.63,20184.44,Bill Payment
2023-03-24,0.0,69.39,20115.05,Bill Payment
2023-03-26,0.0,145.35,19969.7,ATM Withdrawal
2023-03-27,8.94,0.0,19978.64,Interest Payment
2023-03-27,0.0,122.75,19855.89,ATM Withdrawal
2023-03-28,0.0,2419.95,12752.82,Credit Card Payment
2023-03-31,0.0,94.75,19761.14,ATM Withdrawal
2023-04-28,0.0,685.38,12067.44,Credit Card Payment
2023-05-28,0.0,71.19,11996.25,Credit Card Payment
