date,income,expense,balance,description
2023-01-01,0.0,145.1,6168.34,ATM Withdrawal
2023-01-02,3328.29,0.0,9496.63,Salary
2023-01-02,0.0,114.29,9382.34,Bill Payment
2023-01-06,0.0,70.88,9311.46,ATM Withdrawal
2023-01-08,0.0,91.23,9220.23,Bill Payment
2023-01-09,0.0,127.45,9092.78,Bill Payment
2023-01-10,0.0,128.47,8964.31,Loan Payment
2023-01-13,0.0,128.25,8836.06,Wire Transfer
2023-01-15,0.0,106.34,8729.72,ATM Withdrawal
2023-01-16,0.0,45.72,8684.0,Bill Payment
2023-01-20,0.0,113.42,8570.58,Bill Payment
2023-01-21,0.0,141.42,8429.16,ATM Withdrawal
2023-01-25,5.59,0.0,8434.75,Interest Payment
2023-01-28,0.0,1793.44,11239.52,Credit Card Payment
2023-01-30,0.0,125.56,8309.19,ATM Withdrawal
2023-01-31,0.0,132.54,8176.65,Bill Payment
2023-02-02,3176.21,0.0,11352.86,Salary
2023-02-04,0.0,57.35,11295.51,Wire Transfer
2023-02-05,0.0,136.86,11158.65,Loan Payment
2023-02-11,0.0,63.84,11094.81,Bill Payment
2023-02-13,0.0,132.46,10962.35,ATM Withdrawal
2023-02-14,0.0,96.95,10865.4,Bill Payment
2023-02-24,0.0,102.06,10763.34,Bill Payment
2023-02-25,4.58,0.0,10767.92,Interest Payment
2023-02-27,0.0,102.43,10665.49,Bill Payment
2023-02-28,0.0,114.06,10551.43,ATM Withdrawal
2023-02-28,0.0,3221.27,8018.25,Credit Card Payment
2023-03-02,3246.65,0.0,13798.08,Salary
2023-03-04,0.0,106.14,13691.94,ATM Withdrawal
2023-03-11,0.0,79.63,13612.31,Bill Payment
2023-03-13,0.0,144.34,13467.97,ATM Withdrawal
2023-03-19,0.0,123.17,13344.8,Loan Payment
2023-03-22,0.0,119.5,13225.3,Bill Payment
2023-03-25,4.51,0.0,13229.81,Interest Payment
2023-03-26,0.0,67.45,13162.36,Bill Payment
2023-03-28,0.0,1708.48,6309.77,Credit Card Payment
2023-03-29,0.0,129.4,13032.96,ATM Withdrawal
2023-04-28,0.0,65.6,6244.17,Credit Card Payment
