date,income,expense,balance,description
2023-01-05,4260.05,0.0,13514.05,Salary
2023-01-06,0.0,63.82,13450.23,Bill Payment
2023-01-08,0.0,101.79,13348.44,Wire Transfer
2023-01-12,0.0,109.32,13239.12,ATM Withdrawal
2023-01-16,0.0,104.17,13134.95,Bill Payment
2023-01-23,0.0,29.14,13105.81,ATM Withdrawal
2023-01-24,0.0,32.47,13073.34,Bill Payment
2023-01-25,2.32,0.0,13075.66,Interest Payment
2023-01-26,0.0,48.66,13027.0,Bill Payment
2023-01-28,0.0,124.74,12902.26,Wire Transfer
2023-01-28,0.0,2126.59,17573.09,Credit Card Payment
2023-01-30,0.0,99.25,12803.01,Wire Transfer
2023-01-31,0.0,20.41,12782.6,Bill Payment
2023-02-04,0.0,107.53,12675.07,Bill Payment
2023-02-05,4174.11,0.0,16849.18,Salary
2023-02-05,0.0,85.98,16763.2,ATM Withdrawal
2023-02-06,0.0,38.79,16724.41,ATM Withdrawal
2023-02-08,0.0,57.79,16666.62,ATM Withdrawal
2023-02-15,0.0,139.06,16527.56,ATM Withdrawal
2023-02-16,0.0,30.3,16497.26,Wire Transfer
2023-02-17,0.0,131.61,16365.65,ATM Withdrawal
2023-02-18,0.0,60.51,16305.14,Bill Payment
2023-02-25,8.13,0.0,16313.27,Interest Payment
2023-02-26,0.0,37.2,16276.07,Wire Transfer
2023-02-28,0.0,98.78,16177.29,ATM Withdrawal
2023-02-28,0.0,2045.38,15527.71,Credit Card Payment
2023-03-01,0.0,57.34,16119.95,Bill Payment
2023-03-05,4218.96,0.0,20338.91,Salary
2023-03-07,0.0,141.79,20197.12,ATM Withdrawal
2023-03-08,0.0,24.73,20172.39,ATM Withdrawal
2023-03-15,0.0,143.2,20029.19,Wire Transfer
2023-03-16,0.0,26.91,20002.28,Bill Payment
2023-03-18,0.0,147.58,19854.7,Wire Transfer
2023-03-19,0.0,112.44,19742.26,ATM Withdrawal
2023-03-25,6.05,0.0,19748.31,Interest Payment
2023-03-27,0.0,48.63,19699.68,ATM Withdrawal
2023-03-28,0.0,1661.99,13865.72,Credit Card Payment
2023-04-28,0.0,297.5,13568.22,Credit Card Payment
2023-05-28,0.0,36.65,13531.57,Credit Card Payment
