date,income,expense,balance,description
2023-01-01,0.0,53.87,8777.21,Wire Transfer
2023-01-02,3667.92,0.0,12445.13,Salary
2023-01-02,0.0,83.62,12361.51,Wire Transfer
2023-01-03,0.0,149.44,12212.07,Bill Payment
2023-01-09,0.0,51.87,12160.2,Wire Transfer
2023-01-10,0.0,51.81,12108.39,Wire Transfer
2023-01-12,0.0,66.76,12041.63,Bill Payment
2023-01-15,0.0,135.74,11905.89,Bill Payment
2023-01-17,0.0,136.82,11769.07,Wire Transfer
2023-01-19,0.0,146.88,11622.19,ATM Withdrawal
2023-01-20,0.0,113.07,11509.12,ATM Withdrawal
2023-01-21,0.0,73.82,11435.3,ATM Withdrawal
2023-01-22,0.0,129.97,11305.33,ATM Withdrawal
2023-01-23,2.68,0.0,11308.01,Interest Payment
2023-01-26,0.0,108.91,11199.1,ATM Withdrawal
2023-01-27,0.0,114.94,11084.16,Bill Payment
2023-01-28,0.0,82.77,11001.39,Bill Payment
2023-01-28,0.0,2189.7,14429.7,Credit Card Payment
2023-01-30,0.0,122.53,10878.86,Wire Transfer
2023-02-02,3662.29,0.0,14541.15,Salary
2023-02-04,0.0,25.94,14515.21,Loan Payment
2023-02-05,0.0,68.37,14446.84,Bill Payment
2023-02-08,0.0,27.17,14419.67,ATM Withdrawal
2023-02-11,0.0,28.81,14390.86,Bill Payment
2023-02-12,0.0,52.82,14338.04,Loan Payment
2023-02-13,0.0,37.37,14300.67,ATM Withdrawal
2023-02-16,0.0,96.74,14203.93,ATM Withdrawal
2023-02-21,0.0,78.79,14125.14,ATM Withdrawal
2023-02-22,0.0,141.12,13984.02,Wire Transfer
2023-02-23,9.5,0.0,13993.52,Interest Payment
2023-02-28,0.0,75.86,13917.66,ATM Withdrawal
2023-02-28,0.0,640.4,13789.3,Credit Card Payment
2023-03-01,0.0,129.02,13788.64,Bill Payment
2023-03-02,3749.9,0.0,17538.54,Salary
2023-03-02,0.0,74.81,17463.73,ATM Withdrawal
2023-03-05,0.0,85.18,17378.55,Bill Payment
2023-03-08,0.0,126.3,17252.25,Bill Payment
2023-03-11,0.0,134.04,17118.21,ATM Withdrawal
2023-03-14,0.0,112.86,17005.35,ATM Withdrawal
2023-03-17,0.0,45.12,16960.23,Bill Payment
2023-03-23,9.26,0.0,16969.49,Interest Payment
2023-03-23,0.0,32.14,16937.35,Wire Transfer
2023-03-25,0.0,48.67,16888.68,Wire Transfer
2023-03-28,0.0,1121.97,12667.33,Credit Card Payment
2023-03-29,0.0,138.06,16750.62,Wire Transfer
2023-03-30,0.0,131.22,16619.4,ATM Withdrawal
2023-04-28,0.0,37.82,12629.51,Credit Card Payment
2023-05-28,0.0,7.58,12621.93,Credit Card Payment
