date,income,expense,balance,description
2023-01-01,5741.92,0.0,12917.97,Salary
2023-01-10,0.0,63.22,12854.75,Loan Payment
2023-01-12,0.0,132.24,12722.51,Bill Payment
2023-01-13,0.0,148.19,12574.32,Bill Payment
2023-01-15,0.0,85.71,12488.61,ATM Withdrawal
2023-01-20,0.0,49.09,12439.52,Bill Payment
2023-01-24,4.18,0.0,12443.7,Interest Payment
2023-01-28,0.0,143.84,12299.86,ATM Withdrawal
2023-01-28,0.0,1216.12,21100.37,Credit Card Payment
2023-01-29,0.0,24.13,12275.73,Wire Transfer
2023-01-30,0.0,78.46,12197.27,Bill Payment
2023-02-01,5721.11,0.0,17918.38,Salary
2023-02-02,0.0,75.23,17843.15,ATM Withdrawal
2023-02-04,0.0,41.11,17802.04,Bill Payment
2023-02-07,0.0,81.86,17720.18,ATM Withdrawal
2023-02-09,0.0,99.38,17620.8,Bill Payment
2023-02-19,0.0,24.32,17596.48,ATM Withdrawal
2023-02-20,0.0,129.05,17467.43,Wire Transfer
2023-02-22,0.0,130.51,17336.92,ATM Withdrawal
2023-02-23,0.0,60.39,17276.53,ATM Withdrawal
2023-02-24,8.74,0.0,17285.27,Interest Payment
2023-02-28,0.0,3429.69,17670.68,Credit Card Payment
2023-03-01,5768.06,0.0,23053.33,Salary
2023-03-01,0.0,30.87,23022.46,ATM Withdrawal
2023-03-05,0.0,136.67,22885.79,Bill Payment
2023-03-13,0.0,27.46,22858.33,Bill Payment
2023-03-16,0.0,76.62,22781.71,ATM Withdrawal
2023-03-18,0.0,136.2,22645.51,Bill Payment
2023-03-19,0.0,138.65,22506.86,Loan Payment
2023-03-21,0.0,69.93,22436.93,Bill Payment
2023-03-24,8.36,0.0,22445.29,Interest Payment
2023-03-24,0.0,50.59,22394.7,ATM Withdrawal
2023-03-28,0.0,78.21,22316.49,ATM Withdrawal
2023-03-28,0.0,2734.57,14936.11,Credit Card Payment
2023-04-28,0.0,75.13,14860.98,Credit Card Payment
2023-05-28,0.0,43.45,14817.53,Credit Card Payment
