date,income,expense,balance,description
2023-01-01,0.0,21.27,3736.28,Bill Payment
2023-01-03,4905.18,0.0,8641.46,Salary
2023-01-07,0.0,93.86,8547.6,Bill Payment
2023-01-08,0.0,85.77,8461.83,Bill Payment
2023-01-14,0.0,50.19,8411.64,ATM Withdrawal
2023-01-16,0.0,59.07,8352.57,ATM Withdrawal
2023-01-18,0.0,48.09,8304.48,ATM Withdrawal
2023-01-19,0.0,148.55,8155.93,Bill Payment
2023-01-20,0.0,103.75,8052.18,Bill Payment
2023-01-22,0.0,62.59,7989.59,Bill Payment
2023-01-26,6.32,0.0,7995.91,Interest Payment
2023-01-28,0.0,1931.02,14076.64,Credit Card Payment
2023-01-31,0.0,54.2,7941.71,Wire Transfer
2023-02-03,4885.69,0.0,12827.4,Salary
2023-02-04,0.0,84.41,12742.99,Bill Payment
2023-02-06,0.0,87.25,12655.74,ATM Withdrawal
2023-02-09,0.0,119.88,12535.86,ATM Withdrawal
2023-02-15,0.0,42.27,12493.59,Bill Payment
2023-02-19,0.0,88.88,12404.71,Loan Payment
2023-02-21,0.0,97.41,12307.3,Wire Transfer
2023-02-26,5.7,0.0,12313.0,Interest Payment
2023-02-28,0.0,892.37,13184.27,Credit Card Payment
2023-03-02,0.0,34.82,12278.18,Wire Transfer
2023-03-03,4908.58,0.0,17186.76,Salary
2023-03-03,0.0,111.23,17075.53,ATM Withdrawal
2023-03-09,0.0,112.45,16963.08,Bill Payment
2023-03-11,0.0,116.94,16846.14,Wire Transfer
2023-03-12,0.0,108.36,16737.78,Wire Transfer
2023-03-15,0.0,25.66,16712.12,Bill Payment
2023-03-17,0.0,27.67,16684.45,ATM Withdrawal
2023-03-18,0.0,34.54,16649.91,Bill Payment
2023-03-19,0.0,92.89,16557.02,Bill Payment
2023-03-20,0.0,88.09,16468.93,Bill Payment
2023-03-22,0.0,78.63,16390.3,Wire Transfer
2023-03-26,7.99,0.0,16398.29,Interest Payment
2023-03-26,0.0,105.49,16292.8,ATM Withdrawal
2023-03-27,0.0,90.87,16201.93,Bill Payment
2023-03-28,0.0,54.63,16147.3,Bill Payment
2023-03-28,0.0,2698.76,10485.51,Credit Card Payment
2023-03-29,0.0,33.65,16113.65,ATM Withdrawal
2023-03-31,0.0,105.99,16007.66,ATM Withdrawal
2023-04-28,0.0,121.39,10364.12,Credit Card Payment
