date,business_name,amount_of_deal,amount_paid,category
2023-01-02,McDonald's,55.8,18.6,Dining
2023-01-07,"Fisher, Sloan and Miller",38.0,38.0,Dining
2023-01-09,Delta Airlines,301.41,100.47,Travel
2023-01-11,Uber,353.94,353.94,Travel
2023-01-13,CVS,40.03,40.03,Health
2023-01-14,Zara,82.29,82.29,Clothing
2023-01-15,Walmart,48.16,24.08,Groceries
2023-01-18,Villanueva and Sons,191.96,95.98,Clothing
2023-02-08,H&M,93.33,93.33,Clothing
2023-02-09,Garner Ltd,339.19,339.19,Travel
2023-02-10,IKEA,55.62,18.54,Home
2023-02-16,Sanders PLC,480.77,480.77,Electronics
2023-02-18,Williams PLC,463.66,463.66,Travel
2023-02-19,Delta Airlines,127.79,127.79,Travel
2023-02-21,"Brooks, Ballard and Hester",101.5,101.5,Groceries
2023-03-03,Apple,756.6,756.6,Electronics
2023-03-04,Walmart,103.9,34.63,Groceries
2023-03-05,Miller-Jensen,933.22,933.22,Electronics
2023-03-07,Target,144.18,144.18,Groceries
2023-03-08,IKEA,273.18,273.18,Home
2023-03-09,Apple,907.04,907.04,Electronics
2023-03-12,"Johnson, Harrison and Choi",101.04,101.04,Clothing
2023-03-14,Reilly and Sons,72.01,24.0,Clothing
2023-03-18,Walmart,41.07,41.07,Groceries
2023-03-21,Hernandez-Cervantes,22.44,22.44,Entertainment
2023-03-25,"Carter, Burns and Brown",254.43,254.43,Home
2023-03-28,Starbucks,21.84,21.84,Dining
2023-03-31,H&M,70.17,70.17,Clothing
