date,income,expense,balance,description
2023-01-02,0.0,100.59,8513.35,ATM Withdrawal
2023-01-03,0.0,39.81,8473.54,Wire Transfer
2023-01-04,6727.62,0.0,15201.16,Salary
2023-01-05,0.0,47.0,15154.16,ATM Withdrawal
2023-01-09,0.0,93.13,15061.03,ATM Withdrawal
2023-01-14,0.0,102.91,14958.12,Loan Payment
2023-01-16,0.0,34.83,14923.29,Bill Payment
2023-01-20,0.0,104.36,14818.93,Bill Payment
2023-01-25,9.19,0.0,14828.12,Interest Payment
2023-01-26,0.0,57.16,14770.96,ATM Withdrawal
2023-01-27,0.0,44.15,14726.81,Bill Payment
2023-01-28,0.0,39.1,14687.71,Wire Transfer
2023-01-28,0.0,830.02,25831.94,Credit Card Payment
2023-02-02,0.0,43.92,14643.79,Bill Payment
2023-02-03,0.0,33.24,14610.55,Bill Payment
2023-02-04,6857.39,0.0,21467.94,Salary
2023-02-13,0.0,132.49,21335.45,ATM Withdrawal
2023-02-20,0.0,99.56,21235.89,ATM Withdrawal
2023-02-24,0.0,49.43,21186.46,Bill Payment
2023-02-25,4.91,0.0,21191.37,Interest Payment
2023-02-28,0.0,3431.5,22400.44,Credit Card Payment
2023-03-02,0.0,137.32,21054.05,Bill Payment
2023-03-04,6705.37,0.0,27759.42,Salary
2023-03-04,0.0,106.45,27652.97,Bill Payment
2023-03-07,0.0,35.65,27617.32,ATM Withdrawal
2023-03-09,0.0,83.37,27533.95,Bill Payment
2023-03-10,0.0,126.27,27407.68,Loan Payment
2023-03-14,0.0,110.58,27297.1,Bill Payment
2023-03-15,0.0,56.11,27240.99,ATM Withdrawal
2023-03-17,0.0,146.37,27094.62,ATM Withdrawal
2023-03-20,0.0,147.69,26946.93,Bill Payment
2023-03-21,0.0,80.85,26866.08,ATM Withdrawal
2023-03-25,6.11,0.0,26872.19,Interest Payment
2023-03-26,0.0,119.83,26752.36,Bill Payment
2023-03-28,0.0,1356.9,21043.54,Credit Card Payment
2023-03-31,0.0,90.4,26661.96,ATM Withdrawal
2023-04-28,0.0,101.13,20942.41,Credit Card Payment
2023-05-28,0.0,68.26,20874.15,Credit Card Payment
